"","Bosque","Codigo","Periodo","Dia","Transecto","Hora","Planta","Polinizador","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Fecha2","julian"
"721","Pinar Aznalcazar","PA",4,"6.5.2020",1,"10:05","Galactite tomentosa","Pieris rapae","Pieris rapae","Pieris","rapae","Lepidoptera",2020-05-06,126
"722","Pinar Aznalcazar","PA",4,"6.5.2020",1,"10:05","Leontodon hispidus","Cacyreus marshalli","Cacyreus marshalli","Cacyreus","marshalli","Lepidoptera",2020-05-06,126
"723","Pinar Aznalcazar","PA",4,"6.5.2020",1,"10:05","Leontodon hispidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-06,126
"724","Pinar Aznalcazar","PA",4,"6.5.2020",1,"10:05","Leontodon hispidus","Thymelicus acteon","Thymelicus acteon","Thymelicus","acteon","Lepidoptera",2020-05-06,126
"725","Pinar Aznalcazar","PA",4,"6.5.2020",1,"10:05","Leontodon hispidus","Thymelicus acteon","Thymelicus acteon","Thymelicus","acteon","Lepidoptera",2020-05-06,126
"726","Pinar Aznalcazar","PA",4,"6.5.2020",2,"12:45","Convolvulus arvensis","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-05-06,126
"727","Pinar Aznalcazar","PA",4,"6.5.2020",2,"12:45","Cistus crispus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-06,126
"728","Pinar Aznalcazar","PA",4,"6.5.2020",2,"12:45","Leontodon hispidus","abeja= PAC1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-06,126
"729","Pinar Aznalcazar","PA",4,"6.5.2020",2,"12:45","Leontodon hispidus","sirfido","Eristalis  similis","Eristalis"," similis","Syrphidae",2020-05-06,126
"730","Pinar Aznalcazar","PA",4,"6.5.2020",2,"12:45","Cistus crispus","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-06,126
"731","Pinar Aznalcazar","PA",4,"6.5.2020",2,"12:45","Galactite tomentosa","Carcharodus alceae","Carcharodus alceae","Carcharodus","alceae","Lepidoptera",2020-05-06,126
"732","Pinar Aznalcazar","PA",4,"6.5.2020",3,"16:15","Galactite tomentosa","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-06,126
"733","Pinar Aznalcazar","PA",4,"6.5.2020",3,"16:15","Galactite tomentosa","Carcharodus alceae","Carcharodus alceae","Carcharodus","alceae","Lepidoptera",2020-05-06,126
"734","Pinar Aznalcazar","PA",4,"6.5.2020",3,"16:15","Convolvulus arvensis","abeja negra brillante","Ceratina sp","Ceratina","sp","Apidae",2020-05-06,126
"735","Pinar Puebla","PP",5,"7.5.2020",1,"10:10","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"736","Pinar Puebla","PP",5,"7.5.2020",1,"10:10","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"737","Pinar Puebla","PP",5,"7.5.2020",1,"10:10","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"738","Pinar Puebla","PP",5,"7.5.2020",1,"10:10","Lavandula stoechas","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-07,127
"739","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"740","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"741","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"742","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Leontodon hispidus","abeja= PPC1","Panurgus calcaratus","Panurgus","calcaratus","Andrenidae",2020-05-07,127
"743","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Leontodon hispidus","abeja= PPC1","Panurgus calcaratus","Panurgus","calcaratus","Andrenidae",2020-05-07,127
"744","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Tolpis barbata","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-07,127
"745","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Leontodon hispidus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"746","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Leontodon hispidus","sirfido rayas amarillas","Syrphidae 2","Syrphidae","2","Syrphidae",2020-05-07,127
"747","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Lavandula stoechas","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-07,127
"748","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"749","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"750","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Leontodon hispidus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"751","Pinar Puebla","PP",5,"7.5.2020",2,"13:00","Leontodon hispidus","abeja= PPC1","Panurgus calcaratus","Panurgus","calcaratus","Andrenidae",2020-05-07,127
"752","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Leontodon hispidus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"753","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Leontodon hispidus","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-07,127
"754","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Leontodon hispidus","abeja= PPC1","Panurgus calcaratus","Panurgus","calcaratus","Andrenidae",2020-05-07,127
"755","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"756","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Galactite tomentosa","Euchloe belemia","Euchloe belemia","Euchloe","belemia","Lepidoptera",2020-05-07,127
"757","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-07,127
"758","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Galactite tomentosa","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-05-07,127
"759","Pinar Puebla","PP",5,"7.5.2020",3,"16:10","Tolpis barbata","bombilido peque–o marron","Bombylius  torquatus","Bombylius"," torquatus","Bombylidae",2020-05-07,127
"761","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Anthemis arvensis","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"762","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Anthemis arvensis","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"763","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","abeja =PHC2","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-08,128
"764","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","abeja =PHC2","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-08,128
"765","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Anthemis arvensis","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"766","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","abeja =PHC2","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-08,128
"767","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","abeja =PHC2","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-08,128
"768","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"769","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"770","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"771","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"772","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"773","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"774","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"775","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"776","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"777","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"778","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"779","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","abeja =PHC2","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-08,128
"780","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"781","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"782","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"783","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"784","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"785","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"786","Pinar Hinojos","PH",5,"8.5.2020",2,"12:50","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"787","Pinar Hinojos","PH",5,"8.5.2020",3,"15:45","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"788","Pinar Hinojos","PH",5,"8.5.2020",3,"15:45","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"789","Pinar Hinojos","PH",5,"8.5.2020",3,"15:45","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-08,128
"790","Villamanrique Sur","VS",5,"19.5.2020",1,"9:45","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-19,139
"791","Villamanrique Sur","VS",5,"19.5.2020",1,"9:45","Halimium halimifolium","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-19,139
"792","Villamanrique Sur","VS",5,"19.5.2020",1,"9:45","Cistus salvifolius","mosca","Platycheirus  sp","Platycheirus"," sp","Syrphidae",2020-05-19,139
"793","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Andryala integrifolia","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-19,139
"794","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-19,139
"795","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Leontodon hispidus","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-19,139
"796","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Leontodon hispidus","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-19,139
"797","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Silene colorata","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-19,139
"798","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Leontodon hispidus","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-19,139
"799","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Cistus salvifolius","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-05-19,139
"800","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-19,139
"801","Villamanrique Sur","VS",5,"19.5.2020",2,"12:50","Cistus salvifolius","dasypoda dusmeti","Dasypoda dusmeti","Dasypoda","dusmeti","Melittidae",2020-05-19,139
"802","Villamanrique Sur","VS",5,"19.5.2020",3,"16:30","Cistus salvifolius","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-19,139
"803","Villamanrique Sur","VS",5,"19.5.2020",3,"16:30","Cistus salvifolius","sirfido grande","Syrphidae 3","Syrphidae","3","Syrphidae",2020-05-19,139
"804","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"805","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Cistus salvifolius","mosca","Machimus  sp","Machimus"," sp","Asilidae",2020-05-20,140
"806","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"807","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"808","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Echium plantagineum","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-05-20,140
"809","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Echium plantagineum","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-05-20,140
"810","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"811","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Echium plantagineum","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-20,140
"812","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Leontodon hispidus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"813","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Leontodon hispidus","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-20,140
"814","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Andryala integrifolia","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-20,140
"815","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Andryala integrifolia","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-20,140
"816","Villamanrique Chaparral","VC",5,"20.5.2020",1,"10:00","Galactite tomentosa","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-05-20,140
"817","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"818","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Cistus crispus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-20,140
"819","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Leontodon hispidus","abeja= VCCC3","Flavipanurgus venustus","Flavipanurgus","venustus","Andrenidae",2020-05-20,140
"820","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Leontodon hispidus","abeja= VCCC3","Flavipanurgus venustus","Flavipanurgus","venustus","Andrenidae",2020-05-20,140
"821","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"822","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"823","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"824","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"825","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"826","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Andryala integrifolia","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"827","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Andryala integrifolia","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-20,140
"828","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"829","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"830","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"831","Villamanrique Chaparral","VC",5,"20.5.2020",2,"12:45","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"832","Villamanrique Chaparral","VC",5,"20.5.2020",3,"16:10","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"833","Villamanrique Chaparral","VC",5,"20.5.2020",3,"16:10","Echium plantagineum","bombilido peque–o negro","Bombylella atra","Bombylella","atra","Bombylidae",2020-05-20,140
"834","Villamanrique Chaparral","VC",5,"20.5.2020",3,"16:10","Echium plantagineum","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-20,140
"835","Villamanrique Chaparral","VC",5,"20.5.2020",3,"16:10","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-20,140
"836","Villamanrique Chaparral","VC",5,"20.5.2020",3,"16:10","Lysimachia arvensis","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-20,140
"837","Villamanrique Chaparral","VC",5,"20.5.2020",3,"16:10","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-20,140
"838","Pinar Aznalcazar","PA",5,"21.5.2020",1,"10:05","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-21,141
"839","Pinar Aznalcazar","PA",5,"21.5.2020",1,"10:05","Leontodon hispidus","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-05-21,141
"840","Pinar Aznalcazar","PA",5,"21.5.2020",1,"10:05","Galactite tomentosa","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-05-21,141
"841","Pinar Aznalcazar","PA",5,"21.5.2020",1,"10:05","Calendula arvensis","abeja negra brillante","Ceratina sp","Ceratina","sp","Apidae",2020-05-21,141
"842","Pinar Aznalcazar","PA",5,"21.5.2020",2,"12:50","Leontodon hispidus","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-05-21,141
"843","Pinar Aznalcazar","PA",5,"21.5.2020",2,"12:50","Leontodon hispidus","abeja=PAC1","Andrena  chrysosceles","Andrena"," chrysosceles","Andrenidae",2020-05-21,141
"844","Pinar Aznalcazar","PA",5,"21.5.2020",3,"15:40","Cistus crispus","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-21,141
"845","Pinar Aznalcazar","PA",5,"21.5.2020",3,"15:40","Galactite tomentosa","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-05-21,141
"847","Pinar Hinojos","PH",6,"25.5.2020",2,"13:00","Muscari comosum","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-05-25,145
"848","Pinar Hinojos","PH",6,"25.5.2020",2,"13:00","Leontodon hispidus","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-25,145
"849","Pinar Hinojos","PH",6,"25.5.2020",2,"13:00","Anthemis arvensis","abeja=PHC1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-25,145
"850","Pinar Hinojos","PH",6,"25.5.2020",3,"15:30","Leontodon hispidus","coleoptero negro peque–o","Anthaxia sp","Anthaxia","sp","Buprestidae",2020-05-25,145
"851","Pinar Hinojos","PH",6,"25.5.2020",3,"15:30","Muscari comosum","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-25,145
"852","Pinar Hinojos","PH",6,"25.5.2020",3,"15:30","Leontodon hispidus","nomada","Nomada sp","Nomada","sp","Apidae",2020-05-25,145
"853","Pinar Puebla","PP",6,"26.5.2020",1,"9:45","Lavandula stoechas","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-26,146
"854","Pinar Puebla","PP",6,"26.5.2020",2,"12:40","Tuberaria guttata","abeja=PPC1","Panurgus calcaratus","Panurgus","calcaratus","Andrenidae",2020-05-26,146
"855","Pinar Puebla","PP",6,"26.5.2020",3,"16:00","Malva hispanica","abeja=PPC1","Panurgus calcaratus","Panurgus","calcaratus","Andrenidae",2020-05-26,146
"856","Pinar Puebla","PP",6,"26.5.2020",3,"16:00","Lavandula stoechas","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-26,146
"858","Villamanrique Sur","VS",6,"27.5.2020",1,"10:00","Andryala integrifolia","abeja = VSC1","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",2020-05-27,147
"859","Villamanrique Sur","VS",6,"27.5.2020",1,"10:00","Andryala integrifolia","abeja = VSC1","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",2020-05-27,147
"860","Villamanrique Sur","VS",6,"27.5.2020",1,"10:00","Andryala integrifolia","coleoptero rojo","Exosoma lusitanicum","Exosoma","lusitanicum","Chrysomelidae",2020-05-27,147
"861","Villamanrique Sur","VS",6,"27.5.2020",1,"10:00","Cistus salvifolius","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-27,147
"862","Villamanrique Sur","VS",6,"27.5.2020",2,"12:40","Andryala integrifolia","abeja = VSC1","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",2020-05-27,147
"863","Villamanrique Sur","VS",6,"27.5.2020",2,"12:40","Halimium halimifolium","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-27,147
"864","Villamanrique Sur","VS",6,"27.5.2020",2,"12:40","Halimium halimifolium","Pieris rapae","Pieris rapae","Pieris","rapae","Lepidoptera",2020-05-27,147
"865","Villamanrique Sur","VS",6,"27.5.2020",3,"16:10","Andryala integrifolia","abeja","Panurgus  dentipes","Panurgus"," dentipes","Andrenidae",2020-05-27,147
"866","Villamanrique Sur","VS",6,"27.5.2020",3,"16:10","Andryala integrifolia","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-27,147
"867","Villamanrique Sur","VS",6,"27.5.2020",3,"16:10","Andryala integrifolia","anthopora bimaculata","Anthopora bimaculata","Anthopora","bimaculata","Anthopora",2020-05-27,147
"868","Villamanrique Sur","VS",6,"27.5.2020",3,"16:10","Andryala integrifolia","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-27,147
"869","Villamanrique Sur","VS",6,"27.5.2021",4,"17:40","Scolymus hispanicus","abeja=VST3.1","Panurgus  dentipes","Panurgus"," dentipes","Andrenidae",2021-05-27,146
"870","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Andryala integrifolia","abeja peque–a","Lasioglossum  prasinum","Lasioglossum"," prasinum","Halictidae",2020-05-28,148
"871","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Cistus salvifolius","abeja= VCT1.1","Lasioglossum  prasinum","Lasioglossum"," prasinum","Halictidae",2020-05-28,148
"872","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Cistus salvifolius","abeja= VCT1.1","Lasioglossum  prasinum","Lasioglossum"," prasinum","Halictidae",2020-05-28,148
"873","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Andryala integrifolia","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-28,148
"874","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Andryala integrifolia","abeja= VCT1.1","Lasioglossum  prasinum","Lasioglossum"," prasinum","Halictidae",2020-05-28,148
"875","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Andryala integrifolia","abeja negra brillante","Ceratina sp","Ceratina","sp","Apidae",2020-05-28,148
"876","Villamanrique Chaparral","VC",6,"28.5.2020",1,"10:00","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-28,148
"877","Villamanrique Chaparral","VC",6,"28.5.2020",2,"12:40","Echium plantagineum","abeja","Hoplitis  adunca","Hoplitis"," adunca","Megachilidae",2020-05-28,148
"878","Villamanrique Chaparral","VC",6,"28.5.2020",2,"12:40","Anthemis arvensis","abeja= VCT1.1","Lasioglossum  prasinum","Lasioglossum"," prasinum","Halictidae",2020-05-28,148
"879","Villamanrique Chaparral","VC",6,"28.5.2020",3,"16:00","Asphodelus fistulosus","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-28,148
