"","Fecha","Hora","Bosque","Periodo","Transecto","entrada","Planta","capturado","Codigo","Order","Pollinator_genus","Pollinator_sps","Pollinator_family","Pollinator_id","Fecha2","julian"
"1280","14.05.2021","9:00","Pinar Villamanrique Sur",8,1,1,"Andryala arenaria","si","VST8-01","Hymenoptera","Panurgus","calcaratus","Andrenidae","Panurgus calcaratus",2021-05-14,133
"1281","18.03.2021","9:30","Pinar Aznalcazar",2,1,1,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-18,76
"1282","18.03.2021","9:30","Pinar Aznalcazar",2,1,2,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1283","18.03.2021","9:30","Pinar Aznalcazar",2,1,3,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-18,76
"1284","18.03.2021","9:30","Pinar Aznalcazar",2,1,4,"Cistus salviifolius","si","AT2-01","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-18,76
"1285","18.03.2021","9:30","Pinar Aznalcazar",2,1,5,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1286","18.03.2021","9:30","Pinar Aznalcazar",2,1,6,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1287","18.03.2021","9:30","Pinar Aznalcazar",2,1,7,"Cistus salviifolius","si","AT2-02","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-18,76
"1288","18.03.2021","9:30","Pinar Aznalcazar",2,1,8,"Cistus salviifolius","si","AT2-03","Hymenoptera","Andrena","sp","Andrenidae","Andrena sp",2021-03-18,76
"1289","18.03.2021","9:30","Pinar Aznalcazar",2,1,9,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1290","18.03.2021","9:30","Pinar Aznalcazar",2,1,10,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1291","18.03.2021","9:30","Pinar Aznalcazar",2,1,11,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1292","18.03.2021","9:30","Pinar Aznalcazar",2,1,12,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1293","18.03.2021","9:30","Pinar Aznalcazar",2,1,13,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1294","18.03.2021","9:30","Pinar Aznalcazar",2,1,14,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1295","18.03.2021","9:30","Pinar Aznalcazar",2,1,15,"Cistus salviifolius","si","AT2-04","Hymenoptera","Lasioglossum","morio","Halictidae","Lasioglossum morio",2021-03-18,76
"1296","18.03.2021","13:00","Pinar Aznalcazar",2,2,1,"Cistus salviifolius","si","AT2-05","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-18,76
"1297","18.03.2021","13:00","Pinar Aznalcazar",2,2,2,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1298","18.03.2021","13:00","Pinar Aznalcazar",2,2,3,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1299","18.03.2021","13:00","Pinar Aznalcazar",2,2,4,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-18,76
"1300","18.03.2021","13:00","Pinar Aznalcazar",2,2,5,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1301","18.03.2021","13:00","Pinar Aznalcazar",2,2,6,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1302","18.03.2021","13:00","Pinar Aznalcazar",2,2,7,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1303","18.03.2021","13:00","Pinar Aznalcazar",2,2,8,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1304","18.03.2021","13:00","Pinar Aznalcazar",2,2,9,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1305","18.03.2021","13:00","Pinar Aznalcazar",2,2,10,"Cistus salviifolius","idem AT2-05","","","","",""," ",2021-03-18,76
"1306","18.03.2021","13:00","Pinar Aznalcazar",2,2,11,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-18,76
"1307","18.03.2021","13:00","Pinar Aznalcazar",2,2,12,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-18,76
"1308","18.03.2021","13:00","Pinar Aznalcazar",2,2,13,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1309","18.03.2021","13:00","Pinar Aznalcazar",2,2,14,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1310","18.03.2021","13:00","Pinar Aznalcazar",2,2,15,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1311","18.03.2021","13:00","Pinar Aznalcazar",2,2,16,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1312","18.03.2021","13:00","Pinar Aznalcazar",2,2,17,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1313","18.03.2021","13:00","Pinar Aznalcazar",2,2,18,"Cistus salviifolius","si","AT2-06","Hymenoptera","Andrena","hispania","Andrenidae","Andrena hispania",2021-03-18,76
"1314","18.03.2021","13:00","Pinar Aznalcazar",2,2,19,"Cistus salviifolius","si","AT2-07","Diptera","Empis","tesellata","Empididae","Empis tesellata",2021-03-18,76
"1315","18.03.2021","13:00","Pinar Aznalcazar",2,2,20,"Cistus salviifolius","si","AT2-08","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-18,76
"1316","18.03.2021","13:00","Pinar Aznalcazar",2,2,21,"Cistus salviifolius","si","AT2-09","Diptera","Empis","sp","Empididae","Empis sp",2021-03-18,76
"1317","18.03.2021","16:00","Pinar Aznalcazar",2,3,1,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1318","18.03.2021","16:00","Pinar Aznalcazar",2,3,2,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1319","18.03.2021","16:00","Pinar Aznalcazar",2,3,3,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1320","18.03.2021","16:00","Pinar Aznalcazar",2,3,4,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1321","18.03.2021","16:00","Pinar Aznalcazar",2,3,5,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1322","18.03.2021","16:00","Pinar Aznalcazar",2,3,6,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1323","18.03.2021","16:00","Pinar Aznalcazar",2,3,7,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1324","18.03.2021","16:00","Pinar Aznalcazar",2,3,8,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-18,76
"1325","18.03.2021","16:00","Pinar Aznalcazar",2,3,9,"Cistus salviifolius","idem AT2-07","","","","",""," ",2021-03-18,76
"1326","18.03.2021","16:00","Pinar Aznalcazar",2,3,10,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-18,76
"1327","25.03.2021","9:30","Pinar Aznalcazar",3,1,1,"Cistus salviifolius","si","AT3-01","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-25,83
"1328","25.03.2021","9:30","Pinar Aznalcazar",3,1,2,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1329","25.03.2021","9:30","Pinar Aznalcazar",3,1,3,"Cistus salviifolius","idem AT3-01","","","","",""," ",2021-03-25,83
"1330","25.03.2021","9:30","Pinar Aznalcazar",3,1,4,"Cistus salviifolius","no","","Coleoptera","Psilothrix","viridicoerulea","Melyridae","Psilothrix viridicoerulea",2021-03-25,83
"1331","25.03.2021","9:30","Pinar Aznalcazar",3,1,5,"Cistus salviifolius","idem AT3-01","","","","",""," ",2021-03-25,83
"1332","25.03.2021","9:30","Pinar Aznalcazar",3,1,6,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1333","25.03.2021","9:30","Pinar Aznalcazar",3,1,7,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1334","25.03.2021","13:00","Pinar Aznalcazar",3,2,1,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-25,83
"1335","25.03.2021","13:00","Pinar Aznalcazar",3,2,2,"Cistus salviifolius","si","AT3-02","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-25,83
"1336","25.03.2021","13:00","Pinar Aznalcazar",3,2,2,"Cistus salviifolius","si","AT3-02","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-25,83
"1337","25.03.2021","13:00","Pinar Aznalcazar",3,2,3,"Cistus salviifolius","si","AT3-03","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-25,83
"1338","25.03.2021","13:00","Pinar Aznalcazar",3,2,4,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1339","25.03.2021","13:00","Pinar Aznalcazar",3,2,5,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1340","25.03.2021","13:00","Pinar Aznalcazar",3,2,6,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1341","25.03.2021","13:00","Pinar Aznalcazar",3,2,7,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1342","25.03.2021","13:00","Pinar Aznalcazar",3,2,8,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1343","25.03.2021","13:00","Pinar Aznalcazar",3,2,9,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1344","25.03.2021","13:00","Pinar Aznalcazar",3,2,10,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1345","25.03.2021","13:00","Pinar Aznalcazar",3,2,11,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1346","25.03.2021","13:00","Pinar Aznalcazar",3,2,12,"Lavandula stoechas","no","","Hymenoptera","Bombus","terrestris","Apidae","Bombus terrestris",2021-03-25,83
"1347","25.03.2021","13:00","Pinar Aznalcazar",3,2,13,"Lavandula stoechas","no","","Hymenoptera","Nomada","sp","Apidae","Nomada sp",2021-03-25,83
"1348","25.03.2021","13:00","Pinar Aznalcazar",3,2,14,"Cistus salviifolius","idem AT3-02","","","","",""," ",2021-03-25,83
"1349","25.03.2021","13:00","Pinar Aznalcazar",3,2,15,"Cistus salviifolius","si","AT3-04","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-25,83
"1350","25.03.2021","13:00","Pinar Aznalcazar",3,2,16,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1351","25.03.2021","13:00","Pinar Aznalcazar",3,2,17,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1352","25.03.2021","13:00","Pinar Aznalcazar",3,2,18,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1353","25.03.2021","13:00","Pinar Aznalcazar",3,2,19,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1354","25.03.2021","13:00","Pinar Aznalcazar",3,2,20,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1355","25.03.2021","13:00","Pinar Aznalcazar",3,2,21,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1356","25.03.2021","13:00","Pinar Aznalcazar",3,2,22,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1357","25.03.2021","13:00","Pinar Aznalcazar",3,2,23,"Cistus salviifolius","idem AT3-02","","","","",""," ",2021-03-25,83
"1358","25.03.2021","13:00","Pinar Aznalcazar",3,2,24,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-25,83
"1359","25.03.2021","13:00","Pinar Aznalcazar",3,2,25,"Lavandula stoechas","no","","Lepidoptera","Pieris","brassicae","Lepidoptera","Pieris brassicae",2021-03-25,83
"1360","25.03.2021","13:00","Pinar Aznalcazar",3,2,26,"Cistus salviifolius","si","AT3-05","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-25,83
"1361","25.03.2021","13:00","Pinar Aznalcazar",3,2,27,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","","Halictidae","Lasioglossum ",2021-03-25,83
"1362","25.03.2021","13:00","Pinar Aznalcazar",3,2,28,"Cistus salviifolius","idem AT3-04","","","","",""," ",2021-03-25,83
"1363","25.03.2021","13:00","Pinar Aznalcazar",3,2,29,"Cistus salviifolius","si","AT3-06","Hymenoptera","Lasioglossum","morio","Halictidae","Lasioglossum morio",2021-03-25,83
"1364","25.03.2021","13:00","Pinar Aznalcazar",3,2,30,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-25,83
"1365","25.03.2021","13:00","Pinar Aznalcazar",3,2,31,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-25,83
"1366","25.03.2021","13:00","Pinar Aznalcazar",3,2,32,"Cistus salviifolius","idem AT3-02","","","","",""," ",2021-03-25,83
"1367","25.03.2021","16:00","Pinar Aznalcazar",3,3,1,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-25,83
"1368","25.03.2021","16:00","Pinar Aznalcazar",3,3,2,"Cistus salviifolius","si","AT3-07","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-25,83
"1369","25.03.2021","16:00","Pinar Aznalcazar",3,3,3,"Cistus salviifolius","no","","Coleoptera","Psilothrix","viridicoerulea","Melyridae","Psilothrix viridicoerulea",2021-03-25,83
"1370","25.03.2021","16:00","Pinar Aznalcazar",3,3,4,"Cistus salviifolius","no","","Coleoptera","Psilothrix","viridicoerulea","Melyridae","Psilothrix viridicoerulea",2021-03-25,83
"1371","25.03.2021","16:00","Pinar Aznalcazar",3,3,5,"Rosmarinus officinalis","no","","Hymenoptera","Xylocopa","cantabrita","Apidae","Xylocopa cantabrita",2021-03-25,83
"1372","25.03.2021","16:00","Pinar Aznalcazar",3,3,6,"Lavandula stoechas","no","","Hymenoptera","Bombus","terrestris","Apidae","Bombus terrestris",2021-03-25,83
"1373","25.03.2021","16:00","Pinar Aznalcazar",3,3,7,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1374","25.03.2021","16:00","Pinar Aznalcazar",3,3,8,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1375","25.03.2021","16:00","Pinar Aznalcazar",3,3,9,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1376","25.03.2021","16:00","Pinar Aznalcazar",3,3,10,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1377","25.03.2021","16:00","Pinar Aznalcazar",3,3,11,"Lavandula stoechas","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1378","25.03.2021","16:00","Pinar Aznalcazar",3,3,12,"Cistus salviifolius","si","AT3-08","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-25,83
"1379","25.03.2021","16:00","Pinar Aznalcazar",3,3,13,"Cistus salviifolius","si","AT3-09","Diptera","","",""," ",2021-03-25,83
"1380","25.03.2021","16:00","Pinar Aznalcazar",3,3,14,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1381","25.03.2021","16:00","Pinar Aznalcazar",3,3,15,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1382","25.03.2021","16:00","Pinar Aznalcazar",3,3,16,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-25,83
"1383","25.03.2021","16:00","Pinar Aznalcazar",3,3,17,"Cistus salviifolius","idem AT3-08","","","","",""," ",2021-03-25,83
"1384","25.03.2021","16:00","Pinar Aznalcazar",3,3,18,"Cistus salviifolius","si","AT3-10","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-25,83
"1385","25.03.2021","16:00","Pinar Aznalcazar",3,3,19,"Cistus salviifolius","si","AT3-11","Diptera","Platynochaetus","setosus","Syrphidae","Platynochaetus setosus",2021-03-25,83
"1386","07.04.2021","9:30","Pinar Aznalcazar",4,1,1,"Cistus salviifolius","","AT4-01","Coleoptera","Lobonix","aeneus","Coleoptera","Lobonix aeneus",2021-04-07,96
"1387","07.04.2021","9:30","Pinar Aznalcazar",4,1,2,"Cistus salviifolius","idem AT4-01","","","","",""," ",2021-04-07,96
"1388","07.04.2021","13:00","Pinar Aznalcazar",4,2,1,"Cistus salviifolius","idem AT4-01","","","","",""," ",2021-04-07,96
"1389","07.04.2021","13:00","Pinar Aznalcazar",4,2,2,"Cistus salviifolius","","","Coleoptera","Exosoma","lusitanicum","Chrysomelidae","Exosoma lusitanicum",2021-04-07,96
"1390","07.04.2021","13:00","Pinar Aznalcazar",4,2,3,"Cistus salviifolius","","","Coleoptera","Exosoma","lusitanicum","Chrysomelidae","Exosoma lusitanicum",2021-04-07,96
"1391","07.04.2021","13:00","Pinar Aznalcazar",4,2,4,"Cistus salviifolius","","AT4-02","Diptera","Bombylius","sp","Bombylidae","Bombylius sp",2021-04-07,96
"1392","07.04.2021","13:00","Pinar Aznalcazar",4,2,5,"Cistus ladanifer","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1393","07.04.2021","13:00","Pinar Aznalcazar",4,2,6,"Cistus ladanifer","","","Hymenoptera","Xylocopa","cantabrita","Apidae","Xylocopa cantabrita",2021-04-07,96
"1394","07.04.2021","13:00","Pinar Aznalcazar",4,2,7,"Cistus ladanifer","","AT4-03","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-04-07,96
"1395","07.04.2021","13:00","Pinar Aznalcazar",4,2,8,"Rosmarinus officinalis","","AT4-04","Hymenoptera","Eucera","elongatula","Apidae","Eucera elongatula",2021-04-07,96
"1396","07.04.2021","13:00","Pinar Aznalcazar",4,2,9,"Cistus salviifolius","","AT4-05","Diptera","Empis","tesellata","Empididae","Empis tesellata",2021-04-07,96
"1397","07.04.2021","13:00","Pinar Aznalcazar",4,2,10,"Genista hirsuta","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1398","07.04.2021","16:00","Pinar Aznalcazar",4,3,1,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1399","07.04.2021","16:00","Pinar Aznalcazar",4,3,2,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1400","07.04.2021","16:00","Pinar Aznalcazar",4,3,3,"Lavandula stoechas","","AT4-06","Hymenoptera","Eucera","clypeata","Apidae","Eucera clypeata",2021-04-07,96
"1401","07.04.2021","16:00","Pinar Aznalcazar",4,3,4,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1402","07.04.2021","16:00","Pinar Aznalcazar",4,3,5,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1403","07.04.2021","16:00","Pinar Aznalcazar",4,3,6,"Lavandula stoechas","idem AT4-05","","","","",""," ",2021-04-07,96
"1404","07.04.2021","16:00","Pinar Aznalcazar",4,3,7,"Genista hirsuta","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1405","07.04.2021","16:00","Pinar Aznalcazar",4,3,8,"Genista hirsuta","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1406","07.04.2021","16:00","Pinar Aznalcazar",4,3,9,"Cistus salviifolius","idem AT4-05","","","","",""," ",2021-04-07,96
"1407","07.04.2021","16:00","Pinar Aznalcazar",4,3,10,"Cistus salviifolius","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1408","07.04.2021","16:00","Pinar Aznalcazar",4,3,11,"Cistus salviifolius","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-07,96
"1409","19.04.2021","9:30","Pinar Aznalcazar",5,1,1,"Halimium halimifolium","","AT5-01","Diptera","Platycheirus","sp","Syrphidae","Platycheirus sp",2021-04-19,108
"1410","19.04.2021","9:30","Pinar Aznalcazar",5,1,2,"Halimium halimifolium","","AT5-02","Diptera","Eupeodes","sp","Syrphidae","Eupeodes sp",2021-04-19,108
"1411","19.04.2021","9:30","Pinar Aznalcazar",5,1,3,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1412","19.04.2021","9:30","Pinar Aznalcazar",5,1,4,"Aetheorhiza bulbosa","","","Coleoptera","Exosoma","lusitanicum","Chrysomelidae","Exosoma lusitanicum",2021-04-19,108
"1413","19.04.2021","9:30","Pinar Aznalcazar",5,1,5,"Cistus salviifolius","","","Diptera","Empis","sp","Empididae","Empis sp",2021-04-19,108
"1414","19.04.2021","13:00","Pinar Aznalcazar",5,2,1,"Cistus salviifolius","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1415","19.04.2021","13:00","Pinar Aznalcazar",5,2,2,"Halimium halimifolium","","","Coleoptera","Exosoma","lusitanicum","Chrysomelidae","Exosoma lusitanicum",2021-04-19,108
"1416","19.04.2021","13:00","Pinar Aznalcazar",5,2,3,"Cistus crispus","","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-04-19,108
"1417","19.04.2021","13:00","Pinar Aznalcazar",5,2,4,"Echium plantagineum","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1418","19.04.2021","13:00","Pinar Aznalcazar",5,2,5,"Lavandula stoechas","","","Lepidoptera","Pieris","brassicae","Lepidoptera","Pieris brassicae",2021-04-19,108
"1419","19.04.2021","13:00","Pinar Aznalcazar",5,2,6,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1420","19.04.2021","13:00","Pinar Aznalcazar",5,2,7,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1421","19.04.2021","13:00","Pinar Aznalcazar",5,2,8,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1422","19.04.2021","13:00","Pinar Aznalcazar",5,2,9,"Lavandula stoechas","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-19,108
"1423","19.04.2021","13:00","Pinar Aznalcazar",5,2,10,"Cistus crispus","","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-19,108
"1424","19.04.2021","13:00","Pinar Aznalcazar",5,2,11,"Cistus crispus","","","Hymenoptera","Dasypoda","cingulata","Melittidae","Dasypoda cingulata",2021-04-19,108
"1425","19.04.2021","13:00","Pinar Aznalcazar",5,2,12,"Cistus salviifolius","","AT5-03","Hymenoptera","Andrena","granulosa","Andrenidae","Andrena granulosa",2021-04-19,108
"1426","19.04.2021","13:00","Pinar Aznalcazar",5,2,13,"Cistus salviifolius","","","Hymenoptera","Dasypoda","iberica","Melittidae","Dasypoda iberica",2021-04-19,108
"1427","19.04.2021","13:00","Pinar Aznalcazar",5,2,14,"Cistus salviifolius","idem AT5-03","","","","",""," ",2021-04-19,108
"1428","19.04.2021","13:00","Pinar Aznalcazar",5,2,15,"Aetheorhiza bulbosa","","AT5-04","Hymenoptera","Panurgus","calcaratus","Andrenidae","Panurgus calcaratus",2021-04-19,108
"1429","19.04.2021","16:00","Pinar Aznalcazar",5,3,1,"Cistus crispus","","","Hymenoptera","Xylocopa","cantabrita","Apidae","Xylocopa cantabrita",2021-04-19,108
"1430","19.04.2021","16:00","Pinar Aznalcazar",5,3,2,"Cistus salviifolius","","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-19,108
"1431","19.04.2021","16:00","Pinar Aznalcazar",5,3,3,"Lavandula stoechas","","","Hymenoptera","Xylocopa","cantabrita","Apidae","Xylocopa cantabrita",2021-04-19,108
"1432","19.04.2021","16:00","Pinar Aznalcazar",5,3,4,"Cistus crispus","","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-19,108
"1433","19.04.2021","16:00","Pinar Aznalcazar",5,3,5,"Cistus crispus","","AT5-05","Coleoptera","Brachycoleus","triangularis","Miridae","Brachycoleus triangularis",2021-04-19,108
"1434","19.04.2021","16:00","Pinar Aznalcazar",5,3,6,"Cistus crispus","","","Hymenoptera","Dasypoda","cingulata","Melittidae","Dasypoda cingulata",2021-04-19,108
"1435","19.04.2021","16:00","Pinar Aznalcazar",5,3,7,"Galactites tomentosus","","AT5-06","Hymenoptera","Ceratina","cyanea","Apidae","Ceratina cyanea",2021-04-19,108
"1436","19.04.2021","16:00","Pinar Aznalcazar",5,3,8,"Cistus salviifolius","","","Diptera","Bombylella","atra","Bombylidae","Bombylella atra",2021-04-19,108
"1437","19.04.2021","16:00","Pinar Aznalcazar",5,3,9,"Cistus salviifolius","","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-04-19,108
"1438","28.04.2021","13:00","Pinar Aznalcazar",6,2,1,"Cistus crispus","","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-04-28,117
