"Site_id","Year","Bosque","Periodo","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","robustness.pol","robustness.pl","connectance","asymmetry"
"Gorbea",2021,"1",5,0.412543091417314,10,6,124.601222646349,121.128822619437,0.604615292458434,0.436658698117327,0.266666666666667,0.25
"Gorbea",2021,"3",6,1.28272005801875,15,10,34.1806789946691,29.4276459880039,0.54662203584509,0.478666969976196,0.14,0.2
"Gorbea",2021,"4",4,0.689974119579291,7,6,29.2990992096068,17.7772814743405,0.547201601252741,0.421805255722632,0.285714285714286,0.0769230769230769
"Gorbea",2021,"5",6,0.926854195653363,11,3,46.5750217292933,43.5433941962192,0.673138446537977,0.286464646464647,0.424242424242424,0.571428571428571
"Gorbea",2021,"1",6,0.488647251305221,11,8,71.3854647255382,90.7479954352724,0.549070492002479,0.492631690084495,0.215909090909091,0.157894736842105
"Gorbea",2021,"2",6,0.820507067012969,12,10,93.0597320673634,106.400834281261,0.500116217150357,0.53334088343203,0.183333333333333,0.0909090909090909
"Gorbea",2021,"4",5,0.657690653731735,9,6,47.864674490474,39.4753411753339,0.600081999163533,0.436367111838454,0.277777777777778,0.2
"Gorbea",2021,"3",7,1.26952887279762,13,10,28.8707281990562,26.219802060525,0.566295240887701,0.505289760318837,0.169230769230769,0.130434782608696
"Gorbea",2021,"5",7,0.625304111978798,4,4,23.3365925840362,23.5896292071816,0.380625,0.38859375,0.375,0
"Gorbea",2022,"1",1,0,3,3,5.88634951737267,5.88634951737267,0.222222222222222,0.222222222222222,0.333333333333333,0
"Gorbea",2022,"2",1,0.926628408029127,3,4,7.32780492029403,8.44390051098427,0.32,0.4528125,0.5,-0.142857142857143
"Gorbea",2022,"3",1,1.71969128895487,10,8,25.0045867177676,27.7006417288736,0.532540424076278,0.497878043016748,0.225,0.111111111111111
"Gorbea",2022,"1",2,0.315775908310423,10,6,46.1381042160882,45.6962915615963,0.527317675829561,0.379223282541016,0.2,0.25
"Gorbea",2022,"2",2,1.05029062917079,12,6,47.4150733689598,41.8816315032263,0.606666333338164,0.451200537285403,0.291666666666667,0.333333333333333
"Gorbea",2022,"4",2,0.429589638416574,9,4,20.5795851748799,25.0936910806359,0.592271369331058,0.329791666666667,0.305555555555556,0.384615384615385
"Gorbea",2022,"1",3,0.753652090804011,3,5,18.5697088680303,15.3835559564349,0.289777777777778,0.506185095792531,0.466666666666667,-0.25
"Gorbea",2022,"3",2,0,3,3,4.24264068711929,4.24264068711929,0.222222222222222,0.222222222222222,0.333333333333333,0
"Gorbea",2022,"4",3,0.676366952072878,9,4,42.7082657338992,41.2517987685355,0.645408819165317,0.419166666666667,0.416666666666667,0.384615384615385
"Gorbea",2022,"5",3,0.434716065097352,8,3,20.2350628912958,22.8561941904515,0.554496991432643,0.248611111111111,0.375,0.454545454545455
"Gorbea",2022,"2",3,0.852751708266866,12,5,70.8013446348459,65.6202058095817,0.590010619412426,0.417961441314641,0.3,0.411764705882353
"Gorbea",2022,"1",4,1.05926628577465,12,8,52.3653531548438,49.0299983157005,0.580630924319254,0.495162631015807,0.229166666666667,0.2
"Gorbea",2022,"3",3,0.517691414824036,7,7,17.6896674104257,18.2496978710682,0.443900129406664,0.446437927202726,0.204081632653061,0
"Gorbea",2022,"4",4,1.13294978877346,8,6,21.1073929550316,19.5847810437581,0.538667207949302,0.491721016270508,0.3125,0.142857142857143
"Gorbea",2022,"5",4,1.19619869405718,15,6,29.9104089973711,27.4656984189265,0.641958502790577,0.375593999081944,0.211111111111111,0.428571428571429
"Gorbea",2022,"2",4,1.28634341769281,13,7,29.1821991291706,25.9072062786802,0.625165640207862,0.462697430961282,0.252747252747253,0.3
"Gorbea",2022,"3",4,1.02566572567607,12,11,28.4629297310384,29.8485820721328,0.521863375422146,0.480996954827501,0.143939393939394,0.0434782608695652
"Gorbea",2022,"1",5,0.723270164164615,16,8,94.0122076929105,86.3491872788196,0.674979435093043,0.483853941674894,0.21875,0.333333333333333
"Gorbea",2022,"4",5,0.950441186589365,7,4,12.6919821787255,12.0306235878388,0.608133416308308,0.344732142857143,0.357142857142857,0.272727272727273
"Gorbea",2022,"5",5,1.408379071491,16,5,39.8647415982389,35.5808729814553,0.722762080749742,0.363598516512132,0.275,0.523809523809524
