"","X.x","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta","X.y","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"128",128,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",32,-0.31132138748504,"(9,10)1",192,0.846153846153846,0.296122209165687,0.225276979091847,1.91315049494215,"Doñana_2021_Pinar Puebla_1",46,13,6
"129",129,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",45,0.490025855282707,"(9,10)1",192,0.846153846153846,0.296122209165687,0.225276979091847,1.91315049494215,"Doñana_2021_Pinar Puebla_1",46,13,6
"130",130,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",47,0.613310046477745,"(9,10)1",192,0.846153846153846,0.296122209165687,0.225276979091847,1.91315049494215,"Doñana_2021_Pinar Puebla_1",46,13,6
"131",131,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",43,0.366741664087669,"(9,10)1",192,0.846153846153846,0.296122209165687,0.225276979091847,1.91315049494215,"Doñana_2021_Pinar Puebla_1",46,13,6
"132",132,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",52,0.921520524465339,"(9,10)1",192,0.846153846153846,0.296122209165687,0.225276979091847,1.91315049494215,"Doñana_2021_Pinar Puebla_1",46,13,6
"133",133,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",38,0.058531186100074,"(9,10)2",198,0.722222222222222,0.509193776520509,0.142458794424601,1.39617010438685,"Doñana_2021_Pinar Puebla_2",23,18,6
"134",134,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",34,-0.188037196290002,"(9,10)2",198,0.722222222222222,0.509193776520509,0.142458794424601,1.39617010438685,"Doñana_2021_Pinar Puebla_2",23,18,6
"135",135,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"(9,10)2",198,0.722222222222222,0.509193776520509,0.142458794424601,1.39617010438685,"Doñana_2021_Pinar Puebla_2",23,18,6
"136",136,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"(9,10)2",198,0.722222222222222,0.509193776520509,0.142458794424601,1.39617010438685,"Doñana_2021_Pinar Puebla_2",23,18,6
"137",137,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",33,-0.249679291887521,"(9,10)2",198,0.722222222222222,0.509193776520509,0.142458794424601,1.39617010438685,"Doñana_2021_Pinar Puebla_2",23,18,6
"138",138,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"(9,10)2",203,0.833333333333333,0.266666666666667,0.49090322642281,0.943428722658126,"Doñana_2021_Pinar Puebla_3",15,12,5
"139",139,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",39,0.120173281697593,"(9,10)2",203,0.833333333333333,0.266666666666667,0.49090322642281,0.943428722658126,"Doñana_2021_Pinar Puebla_3",15,12,5
"140",140,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",0,-2.28386844660565,"(9,10)2",203,0.833333333333333,0.266666666666667,0.49090322642281,0.943428722658126,"Doñana_2021_Pinar Puebla_3",15,12,5
"141",141,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",48,0.674952142075264,"(9,10)2",203,0.833333333333333,0.266666666666667,0.49090322642281,0.943428722658126,"Doñana_2021_Pinar Puebla_3",15,12,5
"142",142,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",16,-0.871377764023062,"4,08",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"143",143,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",13,-1.36791704855017,"4,08",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"144",144,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",16,-0.871377764023062,"4,08",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"145",145,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",21,-0.0438122898112156,"4,08",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"146",146,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",19,-0.374838479495954,"4,08",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"147",147,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",18,-0.540351574338323,"4,08",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"148",148,"Cistus libanotis",7,"Pinar Hinojos",2021,"Doñana",9,-2.02996942791965,"4,08",179,0.444444444444444,0.0709639266706091,0.68393948267488,-0.342588795690051,"Doñana_2021_Pinar Hinojos_7",4,9,5
"149",149,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",27,0.949266279243,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"150",150,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",30,1.44580556377011,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"151",151,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",26,0.783753184400631,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"152",152,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",24,0.452726994715892,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"153",153,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",32,1.77683175345485,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"154",154,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",33,1.94234484829722,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"155",155,"Cistus libanotis",5,"Pinar Hinojos",2021,"Doñana",27,0.949266279243,"10,07",165,0.0833333333333333,0,0.369070246428542,0.117535647154515,"Doñana_2021_Pinar Hinojos_5",1,12,6
"156",156,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",11,-1.69894323823491,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"157",157,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",21,-0.0438122898112156,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"158",158,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",27,0.949266279243,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"159",159,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",25,0.618240089558262,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"160",160,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",24,0.452726994715892,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"161",161,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",24,0.452726994715892,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"162",162,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",29,1.28029246892774,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"163",163,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",21,-0.0438122898112156,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"164",164,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",22,0.121700805031154,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"165",165,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",24,0.452726994715892,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"166",166,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",19,-0.374838479495954,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"167",167,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",14,-1.2024039537078,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"168",168,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",18,-0.540351574338323,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"169",169,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",21,-0.0438122898112156,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"170",170,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",19,-0.374838479495954,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"171",171,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",21,-0.0438122898112156,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"172",172,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",15,-1.03689085886543,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"173",173,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",16,-0.871377764023062,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"174",174,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",28,1.11477937408537,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"175",175,"Cistus libanotis",6,"Pinar Hinojos",2021,"Doñana",13,-1.36791704855017,"10,07",172,0.545454545454545,0.0740740740740741,0.614785643889138,-0.429129721707111,"Doñana_2021_Pinar Hinojos_6",6,12,7
"176",176,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"(1,01)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",177,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"(1,01)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",178,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",0,-1.71865850115772,"(1,01)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"(1,01)2",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"180",180,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"(1,01)2",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"181",181,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"(1,01)2",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"182",182,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",0,-1.71865850115772,"(1,01)2",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"183",183,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"(1,01)2",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"184",184,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",0,-1.71865850115772,"(1,01)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",185,"Halimium calycinum",5,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"(1,01)2",167,0.583333333333333,0,0.72105705434887,0.0187756838548646,"Doñana_2021_Pinar Hinojos_5",8,12,6
"186",186,"Halimium calycinum",6,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"(1,01)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",187,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"(1,01)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",188,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"(1,01)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"(1,01)3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",190,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"(1,01)3",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"191",191,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"(1,01)3",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"192",192,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"(1,01)3",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"193",193,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"(1,01)3",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"194",194,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"2,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"195",195,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"2,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"196",196,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"2,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"197",197,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"2,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"198",198,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"2,01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",199,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"2,01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,"Halimium calycinum",5,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"2,01",167,0.583333333333333,0,0.72105705434887,0.0187756838548646,"Doñana_2021_Pinar Hinojos_5",8,12,6
"201",201,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"3,06",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"202",202,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",6,1.707983603635,"3,06",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"203",203,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"4,05",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"204",204,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"4,05",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"205",205,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"4,05",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"206",206,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"4,05",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"207",207,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"4,05",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"208",208,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",6,1.707983603635,"4,05",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"212",212,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"4,05",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"213",213,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"4,05",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"214",214,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"4,05",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"215",215,"Halimium calycinum",5,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"4,05",167,0.583333333333333,0,0.72105705434887,0.0187756838548646,"Doñana_2021_Pinar Hinojos_5",8,12,6
"216",216,"Halimium calycinum",5,"Pinar Hinojos",2021,"Doñana",1,-1.14755148369227,"4,05",167,0.583333333333333,0,0.72105705434887,0.0187756838548646,"Doñana_2021_Pinar Hinojos_5",8,12,6
"217",217,"Halimium calycinum",6,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,"Halimium calycinum",6,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,"Halimium calycinum",6,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,"Halimium calycinum",6,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",7,2.27909062110046,"5,04",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"222",222,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"5,04",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"223",223,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",6,1.707983603635,"5,04",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"224",224,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"5,04",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"225",225,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"5,04",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"226",226,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"5,04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",227,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"5,04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"5,04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",229,"Halimium calycinum",3,"Pinar Hinojos",2021,"Doñana",7,2.27909062110046,"5,04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,"Halimium calycinum",5,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"5,04",167,0.583333333333333,0,0.72105705434887,0.0187756838548646,"Doñana_2021_Pinar Hinojos_5",8,12,6
"231",231,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"5,04",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"232",232,"Halimium calycinum",4,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"5,04",162,0.857142857142857,0.333333333333333,0.5,-0.413344641006332,"Doñana_2021_Pinar Hinojos_4",6,7,3
"233",233,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"8,01",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"234",234,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"8,01",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"235",235,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",3,-0.00533744876135944,"8,01",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"236",236,"Halimium calycinum",1,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"8,01",153,0.777777777777778,NA,0.999999999999999,-1.44047448692399,"Doñana_2021_Pinar Hinojos_1",19,9,3
"237",237,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",4,0.565769568704094,"8,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"238",238,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",5,1.13687658616955,"8,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
"239",239,"Halimium calycinum",2,"Pinar Hinojos",2021,"Doñana",2,-0.576444466226813,"8,01",157,0.555555555555556,1.5,0.792898788375697,0.0861360540155604,"Doñana_2021_Pinar Hinojos_2",19,9,5
