"","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta"
"1588","Cardamine pratensis",5,"2","2021","Gorbea",10,0.840429938624726,"9"
"1589","Cardamine pratensis",5,"2","2021","Gorbea",8,0.509449808355529,"9"
"1590","Cardamine pratensis",5,"2","2021","Gorbea",8,0.509449808355529,"9"
"1591","Cardamine pratensis",5,"2","2021","Gorbea",2,-0.483490582452063,"9"
"1592","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"9"
"1593","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"9"
"1594","Cardamine pratensis",5,"2","2021","Gorbea",13,1.33690013402852,"10"
"1595","Cardamine pratensis",5,"2","2021","Gorbea",3,-0.318000517317464,"10"
"1596","Cardamine pratensis",5,"2","2021","Gorbea",6,0.178469678086332,"10"
"1597","Cardamine pratensis",5,"2","2021","Gorbea",3,-0.318000517317464,"10"
"1598","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"10"
"1599","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"10"
"1600","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"11"
"1601","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"11"
"1602","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"11"
"1603","Cardamine pratensis",5,"2","2021","Gorbea",2,-0.483490582452063,"11"
"1604","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"11"
"1605","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"11"
"1606","Cardamine pratensis",5,"2","2021","Gorbea",2,-0.483490582452063,"11"
"1607","Cardamine pratensis",5,"2","2021","Gorbea",12,1.17141006889392,"14"
"1608","Cardamine pratensis",5,"2","2021","Gorbea",8,0.509449808355529,"14"
"1609","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"14"
"1610","Cardamine pratensis",5,"2","2021","Gorbea",2,-0.483490582452063,"14"
"1611","Cardamine pratensis",5,"2","2021","Gorbea",16,1.83337032943232,"14"
"1612","Cardamine pratensis",5,"2","2021","Gorbea",6,0.178469678086332,"14"
"1613","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"14"
"1614","Cardamine pratensis",5,"2","2021","Gorbea",2,-0.483490582452063,"14"
"1615","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"14"
"1616","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"14"
"1617","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"14"
"1618","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"14"
"1619","Cardamine pratensis",5,"2","2021","Gorbea",8,0.509449808355529,"13"
"1620","Cardamine pratensis",5,"2","2021","Gorbea",1,-0.648980647586661,"13"
"1621","Cardamine pratensis",5,"2","2021","Gorbea",0,-0.81447071272126,"13"
"1622","Cardamine pratensis",5,"2","2021","Gorbea",NA,NA,"15"
"1623","Hutchinsia alpina",3,"2","2021","Gorbea",1.70967741935484,0.2803786145666,"1"
"1624","Hutchinsia alpina",3,"2","2021","Gorbea",1.48387096774194,0.0333147849875844,"3"
"1625","Hutchinsia alpina",3,"2","2021","Gorbea",1.95,0.543325118904265,"4"
"1626","Hutchinsia alpina",3,"2","2021","Gorbea",1.125,-0.359340229879065,"5"
"1627","Hutchinsia alpina",3,"2","2021","Gorbea",0.4,-1.15259159699169,"6"
"1628","Hutchinsia alpina",3,"2","2021","Gorbea",0.470588235294118,-1.07535819816531,"7"
"1629","Hutchinsia alpina",3,"2","2021","Gorbea",0.5,-1.04317761532098,"9"
"1630","Hutchinsia alpina",3,"2","2021","Gorbea",2.9,1.58275794477598,"10"
"1631","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"1"
"1632","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"2"
"1633","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"3"
"1634","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"4"
"1635","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"5"
"1636","Hepatica nobilis",3,"2","2021","Gorbea",11,NA,"6"
"1637","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"7"
"1638","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"8"
"1639","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"9"
"1640","Hepatica nobilis",3,"2","2021","Gorbea",NA,NA,"10"
"1641","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"1"
"1642","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"3"
"1643","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"4"
"1644","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"5"
"1645","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"6"
"1646","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"7"
"1647","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"8"
"1648","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"9"
"1649","Hepatica nobilis",1,"2","2022","Gorbea",NA,NA,"10"
"1650","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",0,-1.70468014460065,"11"
"1651","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",2,-0.83508622468291,"11"
"1652","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",0,-1.70468014460065,"11"
"1653","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"12"
"1654","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",5,0.469304655193702,"12"
"1655","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"12"
"1656","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",1,-1.26988318464178,"13"
"1657","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",3,-0.40028926472404,"13"
"1658","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",3,-0.40028926472404,"13"
"1659","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",2,-0.83508622468291,"14"
"1660","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",9,2.20849249502918,"14"
"1661","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"14"
"1662","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"15"
"1663","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",5,0.469304655193702,"15"
"1664","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",8,1.77369553507031,"15"
"1665","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",NA,NA,"16"
"1666","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"17"
"1667","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",4,0.0345076952348311,"17"
"1668","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",4,0.0345076952348311,"17"
"1669","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",8,1.77369553507031,"18"
"1670","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",6,0.904101615152572,"18"
"1671","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",6,0.904101615152572,"18"
"1672","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",2,-0.83508622468291,"18"
"1673","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"18"
"1674","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",7,1.33889857511144,"19"
"1675","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",5,0.469304655193702,"19"
"1676","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",3,-0.40028926472404,"19"
"1677","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",NA,NA,"20"
"1678","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",NA,NA,"20"
"1679","Helleborus viridis subsp. occidentalis",1,"2","2022","Gorbea",NA,NA,"20"
"1680","Oxalis acetosella",1,"2","2022","Gorbea",4,-0.707106781186547,"22"
"1681","Oxalis acetosella",1,"2","2022","Gorbea",NA,NA,"23"
"1682","Oxalis acetosella",1,"2","2022","Gorbea",NA,NA,"24"
"1683","Oxalis acetosella",1,"2","2022","Gorbea",6,0.707106781186547,"26"
"1684","Oxalis acetosella",1,"2","2022","Gorbea",NA,NA,"29"
"1685","Oxalis acetosella",1,"2","2022","Gorbea",NA,NA,"30"
"1686","Erythronium dens-canis",1,"4","2022","Gorbea",NA,NA,"1"
"1687","Erythronium dens-canis",1,"4","2022","Gorbea",NA,NA,"2"
"1688","Erythronium dens-canis",1,"4","2022","Gorbea",NA,NA,"4"
"1689","Erythronium dens-canis",1,"4","2022","Gorbea",NA,NA,"5"
"1690","Scilla verna",1,"5","2022","Gorbea",NA,NA,"1"
"1691","Scilla verna",1,"5","2022","Gorbea",5,0.40975522672799,"2"
"1692","Scilla verna",1,"5","2022","Gorbea",6,0.85247926480191,"2"
"1693","Scilla verna",1,"5","2022","Gorbea",6,0.85247926480191,"2"
"1694","Scilla verna",1,"5","2022","Gorbea",NA,NA,"3"
"1695","Scilla verna",1,"5","2022","Gorbea",1,-1.36114092556769,"4"
"1696","Scilla verna",1,"5","2022","Gorbea",1,-1.36114092556769,"4"
"1697","Scilla verna",1,"5","2022","Gorbea",NA,NA,"6"
"1698","Scilla verna",1,"5","2022","Gorbea",NA,NA,"7"
"1699","Scilla verna",1,"5","2022","Gorbea",NA,NA,"8"
"1700","Pedicularis sylvatica",1,"5","2022","Gorbea",13,1.81188319341414,"9"
"1701","Pedicularis sylvatica",1,"5","2022","Gorbea",0,-1.06752236245242,"9"
"1702","Pedicularis sylvatica",1,"5","2022","Gorbea",5,0.0399413128808729,"9"
"1703","Pedicularis sylvatica",1,"5","2022","Gorbea",0,-1.06752236245242,"9"
"1704","Pedicularis sylvatica",1,"5","2022","Gorbea",6,0.261434047947532,"9"
"1705","Pedicularis sylvatica",1,"5","2022","Gorbea",5,0.0399413128808729,"9"
"1706","Pedicularis sylvatica",1,"5","2022","Gorbea",0,-1.06752236245242,"9"
"1707","Pedicularis sylvatica",1,"5","2022","Gorbea",0,-1.06752236245242,"9"
"1708","Pedicularis sylvatica",1,"5","2022","Gorbea",1,-0.846029627385761,"10"
"1709","Pedicularis sylvatica",1,"5","2022","Gorbea",1,-0.846029627385761,"10"
"1710","Pedicularis sylvatica",1,"5","2022","Gorbea",1,-0.846029627385761,"10"
"1711","Pedicularis sylvatica",1,"5","2022","Gorbea",0,-1.06752236245242,"10"
"1712","Scilla verna",1,"3","2022","Gorbea",1,-1.36114092556769,"1"
"1713","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"2"
"1714","Scilla verna",1,"3","2022","Gorbea",9,2.18065137902367,"2"
"1715","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"2"
"1716","Scilla verna",1,"3","2022","Gorbea",5,0.40975522672799,"2"
"1717","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"2"
"1718","Scilla verna",1,"3","2022","Gorbea",1,-1.36114092556769,"2"
"1719","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"3"
"1720","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"3"
"1721","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"4"
"1722","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"4"
"1723","Scilla verna",1,"3","2022","Gorbea",NA,NA,"4"
"1724","Scilla verna",1,"3","2022","Gorbea",6,0.85247926480191,"5"
"1725","Scilla verna",1,"3","2022","Gorbea",6,0.85247926480191,"5"
"1726","Scilla verna",1,"3","2022","Gorbea",7,1.29520330287583,"5"
"1727","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"5"
"1728","Scilla verna",1,"3","2022","Gorbea",6,0.85247926480191,"5"
"1729","Scilla verna",1,"3","2022","Gorbea",5,0.40975522672799,"5"
"1730","Scilla verna",1,"3","2022","Gorbea",7,1.29520330287583,"5"
"1731","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"5"
"1732","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"5"
"1733","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"6"
"1734","Scilla verna",1,"3","2022","Gorbea",3,-0.47569284941985,"6"
"1735","Scilla verna",1,"3","2022","Gorbea",3,-0.47569284941985,"6"
"1736","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"6"
"1737","Scilla verna",1,"3","2022","Gorbea",1,-1.36114092556769,"6"
"1738","Scilla verna",1,"3","2022","Gorbea",1,-1.36114092556769,"8"
"1739","Scilla verna",1,"3","2022","Gorbea",1,-1.36114092556769,"8"
"1740","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"9"
"1741","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"9"
"1742","Scilla verna",1,"3","2022","Gorbea",3,-0.47569284941985,"9"
"1743","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"9"
"1744","Scilla verna",1,"3","2022","Gorbea",3,-0.47569284941985,"9"
"1745","Scilla verna",1,"3","2022","Gorbea",5,0.40975522672799,"9"
"1746","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"9"
"1747","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"9"
"1748","Scilla verna",1,"3","2022","Gorbea",9,2.18065137902367,"10"
"1749","Scilla verna",1,"3","2022","Gorbea",4,-0.0329688113459301,"10"
"1750","Scilla verna",1,"3","2022","Gorbea",5,0.40975522672799,"10"
"1751","Scilla verna",1,"3","2022","Gorbea",5,0.40975522672799,"10"
"1752","Scilla verna",1,"3","2022","Gorbea",3,-0.47569284941985,"10"
"1753","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"10"
"1754","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"10"
"1755","Scilla verna",1,"3","2022","Gorbea",0,-1.80386496364161,"10"
"1756","Scilla verna",1,"3","2022","Gorbea",6,0.85247926480191,"10"
"1757","Scilla verna",1,"3","2022","Gorbea",2,-0.91841688749377,"10"
"1758","Lathyrus linifolius",1,"3","2022","Gorbea",NA,NA,"11"
"1759","Lathyrus linifolius",1,"3","2022","Gorbea",1,-1.12387668469241,"12"
"1760","Lathyrus linifolius",1,"3","2022","Gorbea",4,0.674326010815448,"16"
"1761","Lathyrus linifolius",1,"3","2022","Gorbea",0,-1.72327758319503,"17"
"1762","Lathyrus linifolius",1,"3","2022","Gorbea",4,0.674326010815448,"18"
"1763","Lathyrus linifolius",1,"3","2022","Gorbea",3,0.0749251123128275,"19"
"1764","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",NA,NA,"1"
"1765","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",6,0.904101615152572,"2"
"1766","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",5,0.469304655193702,"2"
"1767","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",5,0.469304655193702,"2"
"1768","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",4,0.0345076952348311,"3"
"1769","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"3"
"1770","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"3"
"1771","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",4,0.0345076952348311,"3"
"1772","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"3"
"1773","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",6,0.904101615152572,"4"
"1774","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",5,0.469304655193702,"4"
"1775","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",5,0.469304655193702,"4"
"1776","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"6"
"1777","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",0,-1.70468014460065,"6"
"1778","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"6"
"1779","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",3,-0.40028926472404,"6"
"1780","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",6,0.904101615152572,"7"
"1781","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",3,-0.40028926472404,"7"
"1782","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",8,1.77369553507031,"7"
"1783","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",4,0.0345076952348311,"7"
"1784","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",4,0.0345076952348311,"7"
"1785","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"8"
"1786","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"8"
"1787","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",2,-0.83508622468291,"8"
"1788","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",6,0.904101615152572,"9"
"1789","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",3,-0.40028926472404,"9"
"1790","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",4,0.0345076952348311,"9"
"1791","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",4,0.0345076952348311,"10"
"1792","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",7,1.33889857511144,"10"
"1793","Helleborus viridis subsp. occidentalis",2,"1","2022","Gorbea",6,0.904101615152572,"10"
"1794","Erysimum gorbeanum",2,"1","2022","Gorbea",NA,NA,"11"
"1795","Erysimum gorbeanum",2,"1","2022","Gorbea",NA,NA,"12"
"1796","Erysimum gorbeanum",2,"1","2022","Gorbea",NA,NA,"13"
"1797","Erysimum gorbeanum",2,"1","2022","Gorbea",NA,NA,"14"
"1798","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"31"
"1799","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"32"
"1800","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"33"
"1801","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"35"
"1802","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"37"
"1803","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"38"
"1804","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"39"
"1805","Hepatica nobilis",2,"2","2022","Gorbea",NA,NA,"40"
"1806","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",0,-1.70468014460065,"41"
"1807","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",1,-1.26988318464178,"41"
"1808","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",0,-1.70468014460065,"41"
"1809","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",0,-1.70468014460065,"41"
"1810","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",5,0.469304655193702,"42"
"1811","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"42"
"1812","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"42"
"1813","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",0,-1.70468014460065,"43"
"1814","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",0,-1.70468014460065,"43"
"1815","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",0,-1.70468014460065,"43"
"1816","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"44"
"1817","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",5,0.469304655193702,"44"
"1818","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",4,0.0345076952348311,"44"
"1819","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",2,-0.83508622468291,"44"
"1820","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"44"
"1821","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",4,0.0345076952348311,"45"
"1822","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",8,1.77369553507031,"45"
"1823","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"45"
"1824","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",4,0.0345076952348311,"45"
"1825","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",4,0.0345076952348311,"45"
"1826","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",NA,NA,"46"
"1827","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",5,0.469304655193702,"47"
"1828","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"47"
"1829","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"47"
"1830","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",6,0.904101615152572,"48"
"1831","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",5,0.469304655193702,"48"
"1832","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",4,0.0345076952348311,"48"
"1833","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",NA,NA,"49"
"1834","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",3,-0.40028926472404,"50"
"1835","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",5,0.469304655193702,"50"
"1836","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",1,-1.26988318464178,"50"
"1837","Helleborus viridis subsp. occidentalis",2,"2","2022","Gorbea",3,-0.40028926472404,"50"
"1838","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"51"
"1839","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"52"
"1840","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"53"
"1841","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"54"
"1842","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"55"
"1843","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"56"
"1844","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"57"
"1845","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"58"
"1846","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"59"
"1847","Oxalis acetosella",2,"2","2022","Gorbea",NA,NA,"60"
"1848","Scilla verna",2,"4","2022","Gorbea",NA,NA,"6"
"1849","Scilla verna",2,"4","2022","Gorbea",NA,NA,"7"
"1850","Scilla verna",2,"4","2022","Gorbea",NA,NA,"8"
"1851","Scilla verna",2,"4","2022","Gorbea",NA,NA,"9"
"1852","Scilla verna",2,"4","2022","Gorbea",NA,NA,"10"
"1853","Scilla verna",2,"4","2022","Gorbea",NA,NA,"11"
"1854","Scilla verna",2,"4","2022","Gorbea",NA,NA,"12"
"1855","Scilla verna",2,"4","2022","Gorbea",NA,NA,"13"
"1856","Scilla verna",2,"4","2022","Gorbea",NA,NA,"14"
"1857","Scilla verna",2,"4","2022","Gorbea",NA,NA,"15"
"1858","Scilla verna",2,"5","2022","Gorbea",6,0.85247926480191,"11"
"1859","Scilla verna",2,"5","2022","Gorbea",5,0.40975522672799,"11"
"1860","Scilla verna",2,"5","2022","Gorbea",5,0.40975522672799,"11"
"1861","Scilla verna",2,"5","2022","Gorbea",5,0.40975522672799,"11"
"1862","Scilla verna",1,"5","2022","Gorbea",NA,NA,"12"
"1863","Scilla verna",2,"5","2022","Gorbea",4,-0.0329688113459301,"13"
"1864","Scilla verna",2,"5","2022","Gorbea",6,0.85247926480191,"13"
"1865","Scilla verna",2,"5","2022","Gorbea",4,-0.0329688113459301,"13"
"1866","Scilla verna",2,"5","2022","Gorbea",7,1.29520330287583,"13"
"1867","Scilla verna",2,"5","2022","Gorbea",NA,NA,"14"
"1868","Scilla verna",2,"5","2022","Gorbea",NA,NA,"15"
"1869","Pedicularis sylvatica",2,"5","2022","Gorbea",9,0.925912253147507,"21"
"1870","Pedicularis sylvatica",2,"5","2022","Gorbea",1,-0.846029627385761,"21"
"1871","Pedicularis sylvatica",2,"5","2022","Gorbea",12,1.59039045834748,"21"
"1872","Pedicularis sylvatica",2,"5","2022","Gorbea",10,1.14740498821417,"21"
"1873","Pedicularis sylvatica",2,"5","2022","Gorbea",0,-1.06752236245242,"21"
"1874","Pedicularis sylvatica",2,"5","2022","Gorbea",0,-1.06752236245242,"21"
"1875","Pedicularis sylvatica",2,"5","2022","Gorbea",14,2.0333759284808,"21"
"1876","Pedicularis sylvatica",2,"5","2022","Gorbea",3,-0.403044157252444,"22"
"1877","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"22"
"1878","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"22"
"1879","Pedicularis sylvatica",2,"5","2022","Gorbea",1,-0.846029627385761,"22"
"1880","Pedicularis sylvatica",2,"5","2022","Gorbea",NA,NA,"22"
"1881","Pedicularis sylvatica",2,"5","2022","Gorbea",NA,NA,"22"
"1882","Pedicularis sylvatica",2,"5","2022","Gorbea",NA,NA,"22"
"1883","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"23"
"1884","Pedicularis sylvatica",2,"5","2022","Gorbea",6,0.261434047947532,"23"
"1885","Pedicularis sylvatica",2,"5","2022","Gorbea",6,0.261434047947532,"23"
"1886","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"23"
"1887","Pedicularis sylvatica",2,"5","2022","Gorbea",1,-0.846029627385761,"23"
"1888","Pedicularis sylvatica",2,"5","2022","Gorbea",1,-0.846029627385761,"23"
"1889","Pedicularis sylvatica",2,"5","2022","Gorbea",1,-0.846029627385761,"23"
"1890","Pedicularis sylvatica",2,"5","2022","Gorbea",1,-0.846029627385761,"23"
"1891","Pedicularis sylvatica",2,"5","2022","Gorbea",0,-1.06752236245242,"23"
"1892","Pedicularis sylvatica",2,"5","2022","Gorbea",NA,NA,"26"
"1893","Pedicularis sylvatica",2,"5","2022","Gorbea",10,1.14740498821417,"26"
"1894","Pedicularis sylvatica",2,"5","2022","Gorbea",6,0.261434047947532,"26"
"1895","Pedicularis sylvatica",2,"5","2022","Gorbea",15,2.25486866354746,"26"
"1896","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"27"
"1897","Pedicularis sylvatica",2,"5","2022","Gorbea",3,-0.403044157252444,"27"
"1898","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"27"
"1899","Pedicularis sylvatica",2,"5","2022","Gorbea",6,0.261434047947532,"27"
"1900","Pedicularis sylvatica",2,"5","2022","Gorbea",2,-0.624536892319103,"27"
"1901","Pedicularis sylvatica",2,"5","2022","Gorbea",4,-0.181551422185786,"29"
"1902","Pedicularis sylvatica",2,"5","2022","Gorbea",3,-0.403044157252444,"29"
"1903","Helleborus viridis subsp. occidentalis",3,"1","2022","Gorbea",4,0.0345076952348311,"21"
"1904","Helleborus viridis subsp. occidentalis",3,"1","2022","Gorbea",4,0.0345076952348311,"21"
"1905","Helleborus viridis subsp. occidentalis",3,"1","2022","Gorbea",7,1.33889857511144,"21"
"1906","Helleborus viridis subsp. occidentalis",3,"1","2022","Gorbea",5,0.469304655193702,"21"
