"","X.1","X","Fecha","Bosque","Especie.planta","Numero.flores","full.x","Periodo","full.y","full","Site","Year"
"278",278,278,"2020-06-15","4","Veronica officinalis",6,1,4,NA,NA,"Gorbea",2020
"279",279,279,"2020-06-15","4","Ranunculus sp.",34,1,4,NA,NA,"Gorbea",2020
"280",280,280,"2020-06-15","4","Sedum album",330,1,4,NA,NA,"Gorbea",2020
"281",281,281,"2020-06-15","4","Taraxacum sp.",49,1,4,NA,NA,"Gorbea",2020
"282",282,282,"2020-06-15","4","Prunella grandiflora",1,1,4,NA,NA,"Gorbea",2020
"283",283,283,"2020-06-15","4","Polygala vulgaris",13,1,4,NA,NA,"Gorbea",2020
"284",284,284,"2020-06-15","4","Jasione sp.",2,1,4,NA,NA,"Gorbea",2020
"285",285,285,"2020-06-15","4","Trifolium repens",6,1,4,NA,NA,"Gorbea",2020
"286",286,286,"2020-06-15","4","Erica cinerea",294,1,4,NA,NA,"Gorbea",2020
"287",287,287,"2020-06-15","4","Erica tetralix",90,1,4,NA,NA,"Gorbea",2020
"288",288,288,"2020-06-15","4","Lotus corniculatus",6,1,4,NA,NA,"Gorbea",2020
"289",289,289,"2020-06-15","4","Bellis perennis",46,1,4,NA,NA,"Gorbea",2020
"290",290,290,"2020-06-20","5","Potentilla erecta",464,1,5,NA,NA,"Gorbea",2020
"291",291,291,"2020-06-20","5","Erica cinerea",219,1,5,NA,NA,"Gorbea",2020
"292",292,292,"2020-06-20","5","Erica tetralix",264,1,5,NA,NA,"Gorbea",2020
"293",293,293,"2020-06-20","5","Pedicularis sylvatica subsp. sylvatica",2,1,5,NA,NA,"Gorbea",2020
"294",294,294,"2020-06-20","5","Daboecia cantabrica",13,1,5,NA,NA,"Gorbea",2020
"295",295,295,"2020-06-20","5","Ranunculus sp.",8,1,5,NA,NA,"Gorbea",2020
"296",296,296,"2020-06-20","5","Polygala vulgaris",7,1,5,NA,NA,"Gorbea",2020
"297",297,297,"2020-06-20","5","Galium sp.",NA,1,5,NA,NA,"Gorbea",2020
"298",298,298,"2020-06-21","3","Prunella grandiflora",996,1,4,NA,NA,"Gorbea",2020
"299",299,299,"2020-06-21","3","Trifolium pratense",116,1,4,NA,NA,"Gorbea",2020
"300",300,300,"2020-06-21","3","Ranunculus sp.",83,1,4,NA,NA,"Gorbea",2020
"301",301,301,"2020-06-21","3","Dianthus hyssopifolius subsp. Hyssopifolius",2,1,4,NA,NA,"Gorbea",2020
"302",302,302,"2020-06-21","3","Daboecia cantabrica",25,1,4,NA,NA,"Gorbea",2020
"303",303,303,"2020-06-21","3","Teucrium pyrenaicum subsp. Pyrenaicum",NA,1,4,NA,NA,"Gorbea",2020
"304",304,304,"2020-06-21","3","Trifolium repens",527,1,4,NA,NA,"Gorbea",2020
"305",305,305,"2020-06-21","3","Galium sp.",40,1,4,NA,NA,"Gorbea",2020
"306",306,306,"2020-06-21","3","Lathyrus linifolius",3,1,4,NA,NA,"Gorbea",2020
"307",307,307,"2020-06-21","3","Rhinanthus angustifolius",4,1,4,NA,NA,"Gorbea",2020
"308",308,308,"2020-06-21","3","Pedicularis sylvatica subsp. sylvatica",2,1,4,NA,NA,"Gorbea",2020
"309",309,309,"2020-06-21","3","Medicago lupulina",166,1,4,NA,NA,"Gorbea",2020
"310",310,310,"2020-06-21","3","Plantago sp.",565,1,4,NA,NA,"Gorbea",2020
"311",311,311,"2020-06-21","3","Lotus corniculatus",1527,1,4,NA,NA,"Gorbea",2020
"312",312,312,"2020-06-21","3","Potentilla erecta",392,1,4,NA,NA,"Gorbea",2020
"313",313,313,"2020-06-21","3","Thymus praecox subsp. Polytrichus",40,1,4,NA,NA,"Gorbea",2020
"314",314,314,"2020-06-21","3","Bellis perennis",103,1,4,NA,NA,"Gorbea",2020
"315",315,315,"2020-06-21","3","Taraxacum sp.",12,1,4,NA,NA,"Gorbea",2020
"316",316,316,"2020-06-21","3","Euphrasia sp.",19,1,4,NA,NA,"Gorbea",2020
"317",317,317,"2020-06-21","3","Erica vagans",1,1,4,NA,NA,"Gorbea",2020
"318",318,318,"2020-06-22","1","Bellis perennis",3830,1,7,NA,NA,"Gorbea",2020
"319",319,319,"2020-06-22","1","Plantago sp.",469,1,7,NA,NA,"Gorbea",2020
"320",320,320,"2020-06-22","1","Ranunculus sp.",744,1,7,NA,NA,"Gorbea",2020
"321",321,321,"2020-06-22","1","Medicago lupulina",2150,1,7,NA,NA,"Gorbea",2020
"322",322,322,"2020-06-22","1","Lotus corniculatus",616,1,7,NA,NA,"Gorbea",2020
"323",323,323,"2020-06-22","1","Euphrasia sp.",727,1,7,NA,NA,"Gorbea",2020
"324",324,324,"2020-06-22","1","Thymus praecox subsp. Polytrichus",NA,1,7,NA,NA,"Gorbea",2020
"325",325,325,"2020-06-22","1","Vicia pyrenaica",5,1,7,NA,NA,"Gorbea",2020
"326",326,326,"2020-06-22","1","Geranium robertianum",48,1,7,NA,NA,"Gorbea",2020
"327",327,327,"2020-06-22","1","Trifolium repens",34,1,7,NA,NA,"Gorbea",2020
"328",328,328,"2020-06-22","1","Trifolium pratense",36,1,7,NA,NA,"Gorbea",2020
"329",329,329,"2020-06-22","1","Galium sp.",1290,1,7,NA,NA,"Gorbea",2020
"330",330,330,"2020-06-22","1","Taraxacum sp.",27,1,7,NA,NA,"Gorbea",2020
"331",331,331,"2020-06-22","1","Prunella grandiflora",38,1,7,NA,NA,"Gorbea",2020
"332",332,332,"2020-06-22","1","Saxifraga sp.",17,1,7,NA,NA,"Gorbea",2020
"333",333,333,"2020-06-22","1","Linaria propinqua",66,1,7,NA,NA,"Gorbea",2020
"334",334,334,"2020-06-22","1","Veronica persica",5,1,7,NA,NA,"Gorbea",2020
"335",335,335,"2020-06-22","1","Anthyllis vulneraria subsp. Alpestris",7,1,7,NA,NA,"Gorbea",2020
"336",336,336,"2020-06-22","1","Campanula glomerata",4,1,7,NA,NA,"Gorbea",2020
"337",337,337,"2020-06-22","1","Erysimum gorbeanum",6,1,7,NA,NA,"Gorbea",2020
"338",338,338,"2020-06-22","1","Ophrys apifera",2,1,7,NA,NA,"Gorbea",2020
"339",339,339,"2020-06-22","1","Prunella vulgaris",38,1,7,NA,NA,"Gorbea",2020
"340",340,340,"2020-06-22","1","Anagallis arvensis",17,1,7,NA,NA,"Gorbea",2020
"341",341,341,"2020-06-22","1","Teucrium pyrenaicum subsp. Pyrenaicum",16,1,7,NA,NA,"Gorbea",2020
"342",342,342,"2020-06-22","1","Veronica officinalis",NA,1,7,NA,NA,"Gorbea",2020
"343",343,343,"2020-06-22","1","Dianthus hyssopifolius subsp. Hyssopifolius",4,1,7,NA,NA,"Gorbea",2020
"344",344,344,"2020-06-23","2","Ranunculus sp.",811,1,6,NA,NA,"Gorbea",2020
"345",345,345,"2020-06-23","2","Taraxacum sp.",36,1,6,NA,NA,"Gorbea",2020
"346",346,346,"2020-06-23","2","Trifolium pratense",6,1,6,NA,NA,"Gorbea",2020
"347",347,347,"2020-06-23","2","Trifolium repens",31,1,6,NA,NA,"Gorbea",2020
"348",348,348,"2020-06-23","2","Thymus praecox subsp. Polytrichus",82,1,6,NA,NA,"Gorbea",2020
"349",349,349,"2020-06-23","2","Lotus corniculatus",153,1,6,NA,NA,"Gorbea",2020
"350",350,350,"2020-06-23","2","Potentilla erecta",110,1,6,NA,NA,"Gorbea",2020
"351",351,351,"2020-06-23","2","Bellis perennis",1919,1,6,NA,NA,"Gorbea",2020
"352",352,352,"2020-06-23","2","Plantago sp.",458,1,6,NA,NA,"Gorbea",2020
"353",353,353,"2020-06-23","2","Polygala vulgaris",5,1,6,NA,NA,"Gorbea",2020
"354",354,354,"2020-06-23","2","Galium sp.",227,1,6,NA,NA,"Gorbea",2020
"355",355,355,"2020-06-23","2","Prunella vulgaris",NA,1,6,NA,NA,"Gorbea",2020
"356",356,356,"2020-06-23","2","Geranium robertianum",4,1,6,NA,NA,"Gorbea",2020
"357",357,357,"2020-06-23","2","Myosotis lamottiana",36,1,6,NA,NA,"Gorbea",2020
"358",358,358,"2020-06-23","2","Veronica officinalis",2,1,6,NA,NA,"Gorbea",2020
"359",359,359,"2020-06-23","2","Lysimachia nemorum",5,1,6,NA,NA,"Gorbea",2020
"360",360,360,"2020-06-24","4","Erica tetralix",408,1,5,NA,NA,"Gorbea",2020
"361",361,361,"2020-06-24","4","Erica vagans",36,1,5,NA,NA,"Gorbea",2020
"362",362,362,"2020-06-24","4","Erica cinerea",828,1,5,NA,NA,"Gorbea",2020
"363",363,363,"2020-06-24","4","Taraxacum sp.",107,1,5,NA,NA,"Gorbea",2020
"364",364,364,"2020-06-24","4","Polygala vulgaris",10,1,5,NA,NA,"Gorbea",2020
"365",365,365,"2020-06-24","4","Potentilla erecta",437,1,5,NA,NA,"Gorbea",2020
"366",366,366,"2020-06-24","4","Ranunculus sp.",18,1,5,NA,NA,"Gorbea",2020
"367",367,367,"2020-06-24","4","Bellis perennis",26,1,5,NA,NA,"Gorbea",2020
"368",368,368,"2020-06-24","4","Sedum album",223,1,5,NA,NA,"Gorbea",2020
"369",369,369,"2020-06-24","4","Prunella vulgaris",18,1,5,NA,NA,"Gorbea",2020
"370",370,370,"2020-06-24","4","Galium sp.",2500,1,5,NA,NA,"Gorbea",2020
"371",371,371,"2020-06-24","4","Lotus corniculatus",5,1,5,NA,NA,"Gorbea",2020
"372",372,372,"2020-06-24","4","Campanula glomerata",2,1,5,NA,NA,"Gorbea",2020
"373",373,373,"2020-06-24","4","Jasione sp.",3,1,5,NA,NA,"Gorbea",2020
"374",374,374,"2020-06-24","4","Trifolium repens",3,1,5,NA,NA,"Gorbea",2020
"375",375,375,"2020-06-25","5","Potentilla erecta",471,1,6,NA,NA,"Gorbea",2020
"376",376,376,"2020-06-25","5","Erica cinerea",936,1,6,NA,NA,"Gorbea",2020
"377",377,377,"2020-06-25","5","Erica tetralix",276,1,6,NA,NA,"Gorbea",2020
"378",378,378,"2020-06-25","5","Polygala vulgaris",6,1,6,NA,NA,"Gorbea",2020
"379",379,379,"2020-06-25","5","Ranunculus sp.",8,1,6,NA,NA,"Gorbea",2020
"380",380,380,"2020-06-25","5","Taraxacum sp.",1,1,6,NA,NA,"Gorbea",2020
"381",381,381,"2020-06-25","5","Narthecium ossifragum",43,1,6,NA,NA,"Gorbea",2020
"382",382,382,"2020-06-25","5","Daboecia cantabrica",15,1,6,NA,NA,"Gorbea",2020
"383",383,383,"2020-06-25","5","Ulex gallii",12,1,6,NA,NA,"Gorbea",2020
"384",384,384,"2020-06-25","5","Prunella vulgaris",NA,1,6,NA,NA,"Gorbea",2020
"385",385,385,"2020-06-25","5","Trifolium repens",3,1,6,NA,NA,"Gorbea",2020
"386",386,386,"2020-06-25","5","Galium sp.",70,1,6,NA,NA,"Gorbea",2020
"387",387,387,"2020-06-25","5","Erica vagans",NA,1,6,NA,NA,"Gorbea",2020
"388",388,388,"2020-06-27","3","Prunella grandiflora",959,1,5,NA,NA,"Gorbea",2020
"389",389,389,"2020-06-27","3","Trifolium pratense",260,1,5,NA,NA,"Gorbea",2020
"390",390,390,"2020-06-27","3","Trifolium repens",378,1,5,NA,NA,"Gorbea",2020
"391",391,391,"2020-06-27","3","Ranunculus sp.",60,1,5,NA,NA,"Gorbea",2020
"392",392,392,"2020-06-27","3","Teucrium pyrenaicum subsp. Pyrenaicum",NA,1,5,NA,NA,"Gorbea",2020
"393",393,393,"2020-06-27","3","Thymus praecox subsp. Polytrichus",NA,1,5,NA,NA,"Gorbea",2020
"394",394,394,"2020-06-27","3","Potentilla erecta",404,1,5,NA,NA,"Gorbea",2020
"395",395,395,"2020-06-27","3","Lotus corniculatus",1700,1,5,NA,NA,"Gorbea",2020
"396",396,396,"2020-06-27","3","Medicago lupulina",200,1,5,NA,NA,"Gorbea",2020
"397",397,397,"2020-06-27","3","Plantago sp.",1325,1,5,NA,NA,"Gorbea",2020
"398",398,398,"2020-06-27","3","Euphrasia sp.",12,1,5,NA,NA,"Gorbea",2020
"399",399,399,"2020-06-27","3","Bellis perennis",84,1,5,NA,NA,"Gorbea",2020
"400",400,400,"2020-06-27","3","Pedicularis sylvatica subsp. sylvatica",2,1,5,NA,NA,"Gorbea",2020
"401",401,401,"2020-06-27","3","Dianthus hyssopifolius subsp. Hyssopifolius",12,1,5,NA,NA,"Gorbea",2020
"402",402,402,"2020-06-27","3","Helianthemum nummularium",6,1,5,NA,NA,"Gorbea",2020
"403",403,403,"2020-06-27","3","Erica vagans",NA,1,5,NA,NA,"Gorbea",2020
"404",404,404,"2020-06-27","3","Galium sp.",NA,1,5,NA,NA,"Gorbea",2020
"405",405,405,"2020-06-28","2","Ranunculus sp.",380,1,7,NA,NA,"Gorbea",2020
"406",406,406,"2020-06-28","2","Geranium robertianum",5,1,7,NA,NA,"Gorbea",2020
"407",407,407,"2020-06-28","2","Taraxacum sp.",7,1,7,NA,NA,"Gorbea",2020
"408",408,408,"2020-06-28","2","Plantago sp.",593,1,7,NA,NA,"Gorbea",2020
"409",409,409,"2020-06-28","2","Potentilla erecta",264,1,7,NA,NA,"Gorbea",2020
"410",410,410,"2020-06-28","2","Trifolium pratense",7,1,7,NA,NA,"Gorbea",2020
"411",411,411,"2020-06-28","2","Trifolium repens",127,1,7,NA,NA,"Gorbea",2020
"412",412,412,"2020-06-28","2","Prunella vulgaris",NA,1,7,NA,NA,"Gorbea",2020
"413",413,413,"2020-06-28","2","Bellis perennis",1407,1,7,NA,NA,"Gorbea",2020
"414",414,414,"2020-06-28","2","Dianthus hyssopifolius subsp. Hyssopifolius",1,1,7,NA,NA,"Gorbea",2020
"415",415,415,"2020-06-28","2","Lotus corniculatus",54,1,7,NA,NA,"Gorbea",2020
"416",416,416,"2020-06-28","2","Thymus praecox subsp. Polytrichus",45,1,7,NA,NA,"Gorbea",2020
"417",417,417,"2020-06-28","2","Myosotis lamottiana",11,1,7,NA,NA,"Gorbea",2020
"418",418,418,"2020-06-28","2","Galium sp.",9,1,7,NA,NA,"Gorbea",2020
"419",419,419,"2020-06-30","1","Campanula glomerata",6,1,8,NA,NA,"Gorbea",2020
"420",420,420,"2020-06-30","1","Ranunculus sp.",369,1,8,NA,NA,"Gorbea",2020
"421",421,421,"2020-06-30","1","Euphrasia sp.",775,1,8,NA,NA,"Gorbea",2020
"422",422,422,"2020-06-30","1","Taraxacum sp.",4,1,8,NA,NA,"Gorbea",2020
"423",423,423,"2020-06-30","1","Bellis perennis",2072,1,8,NA,NA,"Gorbea",2020
"424",424,424,"2020-06-30","1","Anagallis arvensis",4,1,8,NA,NA,"Gorbea",2020
"425",425,425,"2020-06-30","1","Dianthus hyssopifolius subsp. Hyssopifolius",18,1,8,NA,NA,"Gorbea",2020
"426",426,426,"2020-06-30","1","Campanula glomerata",8,1,8,NA,NA,"Gorbea",2020
"427",427,427,"2020-06-30","1","Prunella grandiflora",15,1,8,NA,NA,"Gorbea",2020
"428",428,428,"2020-06-30","1","Geranium robertianum",30,1,8,NA,NA,"Gorbea",2020
"429",429,429,"2020-06-30","1","Linaria propinqua",51,1,8,NA,NA,"Gorbea",2020
"430",430,430,"2020-06-30","1","Medicago lupulina",504,1,8,NA,NA,"Gorbea",2020
"431",431,431,"2020-06-30","1","Trifolium repens",35,1,8,NA,NA,"Gorbea",2020
"432",432,432,"2020-06-30","1","Trifolium pratense",63,1,8,NA,NA,"Gorbea",2020
"433",433,433,"2020-06-30","1","Rhinanthus angustifolius",4,1,8,NA,NA,"Gorbea",2020
"434",434,434,"2020-06-30","1","Eryngium bourgatii",NA,1,8,NA,NA,"Gorbea",2020
"435",435,435,"2020-06-30","1","Plantago sp.",153,1,8,NA,NA,"Gorbea",2020
"436",436,436,"2020-06-30","1","Erysimum gorbeanum",40,1,8,NA,NA,"Gorbea",2020
"437",437,437,"2020-06-30","1","Vicia pyrenaica",3,1,8,NA,NA,"Gorbea",2020
"438",438,438,"2020-06-30","1","Thymus praecox subsp. Polytrichus",386,1,8,NA,NA,"Gorbea",2020
"439",439,439,"2020-06-30","1","Prunella vulgaris",67,1,8,NA,NA,"Gorbea",2020
"440",440,440,"2020-06-30","1","Clinopodium vulgare",26,1,8,NA,NA,"Gorbea",2020
"441",441,441,"2020-06-30","1","Lotus corniculatus",218,1,8,NA,NA,"Gorbea",2020
"442",442,442,"2020-07-04","3","Prunella grandiflora",871,1,6,NA,NA,"Gorbea",2020
"443",443,443,"2020-07-04","3","Trifolium repens",226,1,6,NA,NA,"Gorbea",2020
"444",444,444,"2020-07-04","3","Trifolium pratense",1008,1,6,NA,NA,"Gorbea",2020
"445",445,445,"2020-07-04","3","Ranunculus sp.",27,1,6,NA,NA,"Gorbea",2020
"446",446,446,"2020-07-04","3","Teucrium pyrenaicum subsp. Pyrenaicum",NA,1,6,NA,NA,"Gorbea",2020
"447",447,447,"2020-07-04","3","Thymus praecox subsp. Polytrichus",NA,1,6,NA,NA,"Gorbea",2020
"448",448,448,"2020-07-04","3","Potentilla erecta",470,1,6,NA,NA,"Gorbea",2020
"449",449,449,"2020-07-04","3","Lotus corniculatus",495,1,6,NA,NA,"Gorbea",2020
"450",450,450,"2020-07-04","3","Medicago lupulina",39,1,6,NA,NA,"Gorbea",2020
"451",451,451,"2020-07-04","3","Plantago sp.",2308,1,6,NA,NA,"Gorbea",2020
"452",452,452,"2020-07-04","3","Euphrasia sp.",NA,1,6,NA,NA,"Gorbea",2020
"453",453,453,"2020-07-04","3","Bellis perennis",87,1,6,NA,NA,"Gorbea",2020
"454",454,454,"2020-07-04","3","Dianthus hyssopifolius subsp. Hyssopifolius",17,1,6,NA,NA,"Gorbea",2020
"455",455,455,"2020-07-04","3","Helianthemum nummularium",18,1,6,NA,NA,"Gorbea",2020
"456",456,456,"2020-07-04","3","Erica vagans",NA,1,6,NA,NA,"Gorbea",2020
"457",457,457,"2020-07-04","3","Daboecia cantabrica",94,1,6,NA,NA,"Gorbea",2020
"458",458,458,"2020-07-04","3","Galium sp.",17,1,6,NA,NA,"Gorbea",2020
"459",459,459,"2020-07-04","3","Clinopodium vulgare",NA,1,6,NA,NA,"Gorbea",2020
"460",460,460,"2020-07-04","3","Campanula glomerata",1,1,6,NA,NA,"Gorbea",2020
"461",461,461,"2020-07-04","3","Vicia pyrenaica",1,1,6,NA,NA,"Gorbea",2020
"462",462,462,"2020-07-04","3","Taraxacum sp.",49,1,6,NA,NA,"Gorbea",2020
"463",463,463,"2020-07-04","3","Achillea millefolium",NA,1,6,NA,NA,"Gorbea",2020
"464",464,464,"2020-07-05","5","Narthecium ossifragum",NA,1,7,NA,NA,"Gorbea",2020
"465",465,465,"2020-07-05","5","Potentilla erecta",212,1,7,NA,NA,"Gorbea",2020
"466",466,466,"2020-07-05","5","Erica cinerea",3732,1,7,NA,NA,"Gorbea",2020
"467",467,467,"2020-07-05","5","Erica vagans",NA,1,7,NA,NA,"Gorbea",2020
"468",468,468,"2020-07-05","5","Erica tetralix",774,1,7,NA,NA,"Gorbea",2020
"469",469,469,"2020-07-05","5","Daboecia cantabrica",57,1,7,NA,NA,"Gorbea",2020
"470",470,470,"2020-07-05","5","Pedicularis sylvatica subsp. sylvatica",1,1,7,NA,NA,"Gorbea",2020
"471",471,471,"2020-07-05","5","Prunella vulgaris",8,1,7,NA,NA,"Gorbea",2020
"472",472,472,"2020-07-05","5","Ranunculus sp.",2,1,7,NA,NA,"Gorbea",2020
"473",473,473,"2020-07-05","5","Ulex gallii",1610,1,7,NA,NA,"Gorbea",2020
"474",474,474,"2020-07-05","5","Galium sp.",17,1,7,NA,NA,"Gorbea",2020
"475",475,475,"2020-07-05","5","Polygala vulgaris",2,1,7,NA,NA,"Gorbea",2020
"476",476,476,"2020-07-07","4","Erica cinerea",3432,1,6,NA,NA,"Gorbea",2020
"477",477,477,"2020-07-07","4","Erica tetralix",660,1,6,NA,NA,"Gorbea",2020
"478",478,478,"2020-07-07","4","Erica vagans",135,1,6,NA,NA,"Gorbea",2020
"479",479,479,"2020-07-07","4","Galium sp.",210,1,6,NA,NA,"Gorbea",2020
"480",480,480,"2020-07-07","4","Sedum album",58,1,6,NA,NA,"Gorbea",2020
"481",481,481,"2020-07-07","4","Daboecia cantabrica",3,1,6,NA,NA,"Gorbea",2020
"482",482,482,"2020-07-07","4","Polygala vulgaris",12,1,6,NA,NA,"Gorbea",2020
"483",483,483,"2020-07-07","4","Potentilla erecta",194,1,6,NA,NA,"Gorbea",2020
"484",484,484,"2020-07-07","4","Taraxacum sp.",44,1,6,NA,NA,"Gorbea",2020
"485",485,485,"2020-07-07","4","Ulex gallii",13,1,6,NA,NA,"Gorbea",2020
"486",486,486,"2020-07-07","4","Ranunculus sp.",8,1,6,NA,NA,"Gorbea",2020
"487",487,487,"2020-07-07","4","Prunella grandiflora",44,1,6,NA,NA,"Gorbea",2020
"488",488,488,"2020-07-07","4","Bellis perennis",10,1,6,NA,NA,"Gorbea",2020
"489",489,489,"2020-07-07","4","Trifolium repens",8,1,6,NA,NA,"Gorbea",2020
"490",490,490,"2020-07-07","4","Campanula glomerata",6,1,6,NA,NA,"Gorbea",2020
"491",491,491,"2020-07-07","4","Jasione sp.",7,1,6,NA,NA,"Gorbea",2020
"492",492,492,"2021-04-07","1","Helleborus viridis subsp. occidentalis",109,NA,1,1,NA,"Gorbea",2021
"493",493,493,"2021-04-07","1","Ranunculus ficaria",5,NA,1,1,NA,"Gorbea",2021
"494",494,494,"2021-04-07","1","Viola riviniana",13,NA,1,1,NA,"Gorbea",2021
"495",495,495,"2021-04-07","1","Primula elatior",18,NA,1,1,NA,"Gorbea",2021
"496",496,496,"2021-04-07","1","Primula veris",6,NA,1,1,NA,"Gorbea",2021
"497",497,497,"2021-04-07","1","Bellis perennis",136,NA,1,1,NA,"Gorbea",2021
"498",498,498,"2021-04-07","1","Hepatica nobilis",13,NA,1,1,NA,"Gorbea",2021
"499",499,499,"2021-04-07","1","Taraxacum sp.",8,NA,1,1,NA,"Gorbea",2021
"500",500,500,"2021-04-07","1","Potentilla montana",1,NA,1,1,NA,"Gorbea",2021
"501",501,501,"2021-04-08","2","Hepatica nobilis",29,NA,1,1,NA,"Gorbea",2021
"502",502,502,"2021-04-08","2","Anemone nemorosa",3,NA,1,1,NA,"Gorbea",2021
"503",503,503,"2021-04-08","2","Bellis perennis",667,NA,1,1,NA,"Gorbea",2021
"504",504,504,"2021-04-08","2","Taraxacum sp.",19,NA,1,1,NA,"Gorbea",2021
"505",505,505,"2021-04-08","2","Potentilla sterilis",13,NA,1,1,NA,"Gorbea",2021
"506",506,506,"2021-04-08","2","Helleborus viridis subsp. occidentalis",6,NA,1,1,NA,"Gorbea",2021
"507",507,507,"2021-04-08","2","Viola riviniana",14,NA,1,1,NA,"Gorbea",2021
"508",508,508,"2021-04-08","2","Ranunculus ficaria",20,NA,1,1,NA,"Gorbea",2021
"509",509,509,"2021-04-08","2","Oxalis acetosella",2,NA,1,1,NA,"Gorbea",2021
"510",510,510,"2021-04-09","5","Scilla verna",22,NA,1,1,NA,"Gorbea",2021
"511",511,511,"2021-04-09","5","Anemone nemorosa",1,NA,1,1,NA,"Gorbea",2021
"512",512,512,"2021-04-09","5","Viola riviniana",4,NA,1,1,NA,"Gorbea",2021
"513",513,513,"2021-04-09","5","Bellis perennis",1,NA,1,1,NA,"Gorbea",2021
"514",514,514,"2021-04-13","3","Scilla verna",410,NA,1,1,NA,"Gorbea",2021
"515",515,515,"2021-04-13","3","Taraxacum sp.",3,NA,1,1,NA,"Gorbea",2021
"516",516,516,"2021-04-13","3","Potentilla montana",206,NA,1,1,NA,"Gorbea",2021
"517",517,517,"2021-04-13","3","Hepatica nobilis",3,NA,1,1,NA,"Gorbea",2021
"518",518,518,"2021-04-13","3","Lathyrus linifolius",62,NA,1,1,NA,"Gorbea",2021
"519",519,519,"2021-04-13","3","Viola riviniana",58,NA,1,1,NA,"Gorbea",2021
"520",520,520,"2021-04-13","3","Polygala vulgaris",413,NA,1,1,NA,"Gorbea",2021
"521",521,521,"2021-04-13","3","Anemone nemorosa",1,NA,1,1,NA,"Gorbea",2021
"522",522,522,"2021-04-13","3","Potentilla erecta",18,NA,1,1,NA,"Gorbea",2021
"523",523,523,"2021-04-13","3","Bellis perennis",373,NA,1,1,NA,"Gorbea",2021
"524",524,524,"2021-04-13","3","Pedicularis sylvatica subsp. sylvatica",3,NA,1,1,NA,"Gorbea",2021
"525",525,525,"2021-04-14","1","Taraxacum sp.",122,NA,2,1,NA,"Gorbea",2021
"526",526,526,"2021-04-14","1","Viola riviniana",75,NA,2,1,NA,"Gorbea",2021
"527",527,527,"2021-04-14","1","Hepatica nobilis",9,NA,2,1,NA,"Gorbea",2021
"528",528,528,"2021-04-14","1","Ranunculus ficaria",45,NA,2,1,NA,"Gorbea",2021
"529",529,529,"2021-04-14","1","Potentilla sterilis",20,NA,2,1,NA,"Gorbea",2021
"530",530,530,"2021-04-14","1","Ranunculus repens",2,NA,2,1,NA,"Gorbea",2021
"531",531,531,"2021-04-14","1","Primula elatior",17,NA,2,1,NA,"Gorbea",2021
"532",532,532,"2021-04-14","1","Primula veris",16,NA,2,1,NA,"Gorbea",2021
"533",533,533,"2021-04-14","1","Helleborus viridis subsp. occidentalis",104,NA,2,1,NA,"Gorbea",2021
"534",534,534,"2021-04-14","1","Bellis perennis",534,NA,2,1,NA,"Gorbea",2021
"535",535,535,"2021-04-14","1","Hutchinsia alpina",78,NA,2,1,NA,"Gorbea",2021
"536",536,536,"2021-04-15","2","Viola riviniana",39,NA,2,1,NA,"Gorbea",2021
"537",537,537,"2021-04-15","2","Taraxacum sp.",56,NA,2,1,NA,"Gorbea",2021
"538",538,538,"2021-04-15","2","Bellis perennis",353,NA,2,1,NA,"Gorbea",2021
"539",539,539,"2021-04-15","2","Potentilla sterilis",56,NA,2,1,NA,"Gorbea",2021
"540",540,540,"2021-04-15","2","Hepatica nobilis",41,NA,2,1,NA,"Gorbea",2021
"541",541,541,"2021-04-15","2","Ranunculus ficaria",15,NA,2,1,NA,"Gorbea",2021
"542",542,542,"2021-04-15","2","Anemone nemorosa",3,NA,2,1,NA,"Gorbea",2021
"543",543,543,"2021-04-15","2","Helleborus viridis subsp. occidentalis",6,NA,2,1,NA,"Gorbea",2021
"544",544,544,"2021-04-16","3","Lathyrus linifolius",72,NA,2,1,NA,"Gorbea",2021
"545",545,545,"2021-04-16","3","Pedicularis sylvatica subsp. sylvatica",12,NA,2,1,NA,"Gorbea",2021
"546",546,546,"2021-04-16","3","Viola riviniana",30,NA,2,1,NA,"Gorbea",2021
"547",547,547,"2021-04-16","3","Bellis perennis",291,NA,2,1,NA,"Gorbea",2021
"548",548,548,"2021-04-16","3","Taraxacum sp.",5,NA,2,1,NA,"Gorbea",2021
"549",549,549,"2021-04-16","3","Polygala vulgaris",443,NA,2,1,NA,"Gorbea",2021
"550",550,550,"2021-04-16","3","Potentilla montana",232,NA,2,1,NA,"Gorbea",2021
"551",551,551,"2021-04-16","3","Potentilla erecta",47,NA,2,1,NA,"Gorbea",2021
"552",552,552,"2021-04-16","3","Genista hispanica",29,NA,2,1,NA,"Gorbea",2021
"553",553,553,"2021-04-16","3","Scilla verna",327,NA,2,1,NA,"Gorbea",2021
"554",554,554,"2021-04-16","3","Anemone nemorosa",1,NA,2,1,NA,"Gorbea",2021
"555",555,555,"2021-04-21","5","Anemone nemorosa",1,NA,2,1,NA,"Gorbea",2021
"556",556,556,"2021-04-21","5","Pedicularis sylvatica subsp. sylvatica",37,NA,2,1,NA,"Gorbea",2021
"557",557,557,"2021-04-21","5","Taraxacum sp.",4,NA,2,1,NA,"Gorbea",2021
"558",558,558,"2021-04-21","5","Scilla verna",587,NA,2,1,NA,"Gorbea",2021
