"","X","Site","Year","Bosque","Periodo","Planta","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"461",461,"Gorbea",2020,"3",4,"Lotus corniculatus",0.125,0,1,-1.13478672882217,"Gorbea_2020_3_4",1,8,6
"462",462,"Gorbea",2020,"3",4,"Polygala vulgaris",0.125,0.103703703703704,0,0.718973385512288,"Gorbea_2020_3_4",1,8,6
"463",463,"Gorbea",2020,"3",4,"Potentilla erecta",0.375,0.207407407407407,0.22105705434887,0.522320153445482,"Gorbea_2020_3_4",4,8,6
"464",464,"Gorbea",2020,"3",4,"Potentilla montana",0.125,0.148148148148148,0.744834335884253,-0.564342522332261,"Gorbea_2020_3_4",2,8,6
"465",465,"Gorbea",2020,"3",4,"Ranunculus sp.",0.5,0.222222222222222,0.427499524007883,0.376789700991725,"Gorbea_2020_3_4",8,8,6
"466",466,"Gorbea",2020,"3",5,"Bellis perennis",0.538461538461538,0.644413686548428,0.209550065597053,1.03985953657044,"Gorbea_2020_3_5",19,14,7
"467",467,"Gorbea",2020,"3",5,"Lotus corniculatus",0.153846153846154,0.0531914893617021,0.349485002168009,-0.0557612628841417,"Gorbea_2020_3_5",2,14,7
"468",468,"Gorbea",2020,"3",5,"Pilosella officinarum",0.230769230769231,0.0531914893617021,0.5,-0.19346585160064,"Gorbea_2020_3_5",3,14,7
"469",469,"Gorbea",2020,"3",5,"Ranunculus sp.",0.307692307692308,0.382978723404255,0.11986055147048,0.705917578348489,"Gorbea_2020_3_5",11,14,7
"470",470,"Gorbea",2020,"3",5,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.0769230769230769,0,1,-1.62296291677143,"Gorbea_2020_3_5",1,14,7
"471",471,"Gorbea",2020,"3",5,"Thymus praecox subsp. polytrichus",0.230769230769231,0.11968085106383,0.0852588911691985,-0.193585534926005,"Gorbea_2020_3_5",3,14,7
"472",472,"Gorbea",2020,"3",5,"Trifolium repens",0.0769230769230769,0,1,-1.45202589999038,"Gorbea_2020_3_5",1,14,7
"473",473,"Gorbea",2020,"3",6,"Bellis perennis",0.125,0.178571428571429,0,-0.780419999666891,"Gorbea_2020_3_6",1,8,10
"474",474,"Gorbea",2020,"3",6,"Lotus corniculatus",0.5,0,0.599897401798625,-0.46511606424383,"Gorbea_2020_3_6",6,8,10
"475",475,"Gorbea",2020,"3",6,"Medicago lupulina",0.125,0.178571428571429,0,-0.791993125422853,"Gorbea_2020_3_6",1,8,10
"476",476,"Gorbea",2020,"3",6,"Plantago sp.",0.125,0,1,-0.80419298141416,"Gorbea_2020_3_6",2,8,10
"477",477,"Gorbea",2020,"3",6,"Potentilla erecta",0.125,0.535714285714286,0.485617662352139,-0.817059037066025,"Gorbea_2020_3_6",3,8,10
"478",478,"Gorbea",2020,"3",6,"Prunella grandiflora",0.25,0,0.238316430834131,-0.570154391482396,"Gorbea_2020_3_6",2,8,10
"479",479,"Gorbea",2020,"3",6,"Taraxacum sp.",0.125,0.178571428571429,0,-0.8357413065806,"Gorbea_2020_3_6",1,8,10
"480",480,"Gorbea",2020,"3",6,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.125,0.178571428571429,0,-0.90413875758223,"Gorbea_2020_3_6",1,8,10
"481",481,"Gorbea",2020,"3",6,"Trifolium pratense",0.375,0,0.510796215699773,-0.35509779330318,"Gorbea_2020_3_6",6,8,10
"482",482,"Gorbea",2020,"3",6,"Trifolium repens",0.25,0,0.743295194634906,-0.28226481212712,"Gorbea_2020_3_6",5,8,10
"483",483,"Gorbea",2020,"3",7,"Bellis perennis",0.0588235294117647,0.0450474183350896,0.113189206415485,1.2621230724387,"Gorbea_2020_3_7",2,17,13
"484",484,"Gorbea",2020,"3",7,"Daboecia cantabrica",0.0588235294117647,0.0212845407020164,0.401895995498156,0.0717449899163502,"Gorbea_2020_3_7",1,17,13
"485",485,"Gorbea",2020,"3",7,"Dianthus hyssopifolius subsp. Hyssopifolius",0.0588235294117647,0,1,-0.983959183090214,"Gorbea_2020_3_7",1,17,13
"486",486,"Gorbea",2020,"3",7,"Galium saxatila",0.0588235294117647,0.020747391409852,0.768621786840241,-1.16610301906137,"Gorbea_2020_3_7",1,17,13
"487",487,"Gorbea",2020,"3",7,"Lotus corniculatus",0.235294117647059,0.0488083345226202,0.570347170585075,-0.59999793715825,"Gorbea_2020_3_7",11,17,13
"488",488,"Gorbea",2020,"3",7,"Plantago sp.",0.117647058823529,0.0788599889319314,0.378886371820193,0.311239306080941,"Gorbea_2020_3_7",7,17,13
"489",489,"Gorbea",2020,"3",7,"Potentilla erecta",0.0588235294117647,0.068154643284177,0.250915043466184,1.39110009339973,"Gorbea_2020_3_7",4,17,13
"490",490,"Gorbea",2020,"3",7,"Prunella grandiflora",0.352941176470588,0.0525733259546209,0.455160784577106,1.34415153065175,"Gorbea_2020_3_7",8,17,13
"491",491,"Gorbea",2020,"3",7,"Ranunculus sp.",0.176470588235294,0.0352650030934213,0.413813765001586,1.10026543389903,"Gorbea_2020_3_7",3,17,13
"492",492,"Gorbea",2020,"3",7,"Taraxacum sp.",0.294117647058824,0.0726731831704207,0.411087521254253,1.13565027663301,"Gorbea_2020_3_7",9,17,13
"493",493,"Gorbea",2020,"3",7,"Thymus praecox subsp. polytrichus",0.117647058823529,0.0480067377877597,0.241441295004759,0.594777785223655,"Gorbea_2020_3_7",3,17,13
"494",494,"Gorbea",2020,"3",7,"Trifolium pratense",0.352941176470588,0.0464800217450394,0.166900931289738,1.31834841410097,"Gorbea_2020_3_7",6,17,13
"495",495,"Gorbea",2020,"3",7,"Trifolium repens",0.235294117647059,0.0402997737556561,0.323439788225827,-0.46709136514965,"Gorbea_2020_3_7",6,17,13
"496",496,"Gorbea",2020,"3",8,"Achillea millefolium",0.214285714285714,0.0354609929078014,0.857142857142857,-0.370923368643198,"Gorbea_2020_3_8",3,14,12
"497",497,"Gorbea",2020,"3",8,"Bellis perennis",0.0714285714285714,0.0350877192982456,0,1.0887071729409,"Gorbea_2020_3_8",1,14,12
"498",498,"Gorbea",2020,"3",8,"Erica vagans",0.142857142857143,0.0374531835205993,0.683007499855769,0.459140687153873,"Gorbea_2020_3_8",2,14,12
"499",499,"Gorbea",2020,"3",8,"Lotus corniculatus",0.0714285714285714,0.0256410256410256,0.666666666666667,0.00479825453168136,"Gorbea_2020_3_8",1,14,12
"500",500,"Gorbea",2020,"3",8,"Plantago sp.",0.142857142857143,0.0350877192982456,0.571428571428571,0.0362389001034108,"Gorbea_2020_3_8",3,14,12
"501",501,"Gorbea",2020,"3",8,"Potentilla erecta",0.0714285714285714,0,0.666666666666667,-0.78516563643983,"Gorbea_2020_3_8",1,14,12
"502",502,"Gorbea",2020,"3",8,"Prunella grandiflora",0.214285714285714,0.037037037037037,0.641895536497917,1.07487773743105,"Gorbea_2020_3_8",6,14,12
"503",503,"Gorbea",2020,"3",8,"Ranunculus sp.",0.0714285714285714,0,0.666666666666667,-0.85771586880786,"Gorbea_2020_3_8",1,14,12
"504",504,"Gorbea",2020,"3",8,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.0714285714285714,0.0374531835205993,0.471679166426281,0.622739510754839,"Gorbea_2020_3_8",1,14,12
"505",505,"Gorbea",2020,"3",8,"Thymus praecox subsp. polytrichus",0.142857142857143,0.0617283950617284,0.606948164379234,0.148755312801414,"Gorbea_2020_3_8",6,14,12
"506",506,"Gorbea",2020,"3",8,"Trifolium pratense",0.428571428571429,0.0617283950617284,0.635148033534681,1.72510312146309,"Gorbea_2020_3_8",9,14,12
"507",507,"Gorbea",2020,"3",8,"Trifolium repens",0.0714285714285714,0.0466200466200466,0.766014999711538,-0.581434574255012,"Gorbea_2020_3_8",2,14,12
"508",508,"Gorbea",2021,"2",1,"Anemone nemorosa",0.2,0,1,-0.677785619052619,"Gorbea_2021_2_1",1,5,5
"509",509,"Gorbea",2021,"2",1,"Bellis perennis",0.6,0.380952380952381,0.115771782604519,0.956495537756499,"Gorbea_2021_2_1",4,5,5
"510",510,"Gorbea",2021,"2",1,"Helleborus viridis subsp. occidentalis",0.2,0,1,-0.739683131614994,"Gorbea_2021_2_1",1,5,5
"511",511,"Gorbea",2021,"2",1,"Potentilla montana",0.2,0.489795918367347,0.652684652186442,0.137618496658968,"Gorbea_2021_2_1",3,5,5
"512",512,"Gorbea",2021,"2",1,"Ranunculus ficaria",0.2,0.19047619047619,0.207518749639422,-0.107363241448449,"Gorbea_2021_2_1",1,5,5
"513",513,"Gorbea",2021,"2",2,"Bellis perennis",0.333333333333333,1.11111111111111,0.263237633892793,0.207880770921862,"Gorbea_2021_2_2",6,6,3
"514",514,"Gorbea",2021,"2",2,"Potentilla sterilis",0.166666666666667,0,1,-1.21363261613818,"Gorbea_2021_2_2",1,6,3
"515",515,"Gorbea",2021,"2",2,"Taraxacum sp.",0.666666666666667,0.888888888888889,0.176065637090733,0.231501952840008,"Gorbea_2021_2_2",8,6,3
"516",516,"Gorbea",2021,"2",3,"Bellis perennis",0.5,NA,1,-2.42829074322759,"Gorbea_2021_2_3",8,8,2
"517",517,"Gorbea",2021,"2",3,"Taraxacum sp.",0.5,NA,1,-2.11618526565526,"Gorbea_2021_2_3",16,8,2
"518",518,"Gorbea",2021,"2",4,"Bellis perennis",0.5,0.177777777777778,0.863270885111622,-0.387362778832816,"Gorbea_2021_2_4",5,8,4
"519",519,"Gorbea",2021,"2",4,"Pedicularis sylvatica subsp. sylvatica",0.125,0.253968253968254,0.63915119328547,-0.63230879611548,"Gorbea_2021_2_4",1,8,4
"520",520,"Gorbea",2021,"2",4,"Taraxacum sp.",0.625,0.355555555555556,0.680293573668202,0.745406072924483,"Gorbea_2021_2_4",27,8,4
"521",521,"Gorbea",2021,"2",4,"Viola riviniana",0.125,0.253968253968254,0.63915119328547,-0.655640549997,"Gorbea_2021_2_4",1,8,4
"522",522,"Gorbea",2021,"2",5,"Bellis perennis",0.111111111111111,NA,1,-1.16105523889693,"Gorbea_2021_2_5",1,9,5
"523",523,"Gorbea",2021,"2",5,"Cardamine pratensis",0.333333333333333,NA,1,-1.26603516506328,"Gorbea_2021_2_5",3,9,5
"524",524,"Gorbea",2021,"2",5,"Potentilla sterilis",0.111111111111111,NA,1,-1.44148947221393,"Gorbea_2021_2_5",1,9,5
"525",525,"Gorbea",2021,"2",5,"Ranunculus repens",0.222222222222222,NA,1,-1.23761321821998,"Gorbea_2021_2_5",2,9,5
"526",526,"Gorbea",2021,"2",5,"Taraxacum sp.",0.222222222222222,NA,1,-0.955535829566209,"Gorbea_2021_2_5",8,9,5
"527",527,"Gorbea",2021,"2",6,"Bellis perennis",0.416666666666667,0.0862004394118641,0.493193937784734,1.30274099184381,"Gorbea_2021_2_6",68,12,10
"528",528,"Gorbea",2021,"2",6,"Lotus corniculatus",0.0833333333333333,0,1,-0.652360896996983,"Gorbea_2021_2_6",1,12,10
"529",529,"Gorbea",2021,"2",6,"Myosotis lamottiana",0.166666666666667,0.0380217660834826,0.230829057983115,0.229042824941675,"Gorbea_2021_2_6",4,12,10
"530",530,"Gorbea",2021,"2",6,"Pedicularis sylvatica subsp. sylvatica",0.0833333333333333,0.0163286464070498,0.129663981267384,0.347593658601973,"Gorbea_2021_2_6",1,12,10
"531",531,"Gorbea",2021,"2",6,"Pilosella officinarum",0.0833333333333333,0,0.713054273070455,-0.809491404792032,"Gorbea_2021_2_6",1,12,10
"532",532,"Gorbea",2021,"2",6,"Plantago sp.",0.0833333333333333,0.0163286464070498,0.129663981267384,0.467657388240512,"Gorbea_2021_2_6",1,12,10
"533",533,"Gorbea",2021,"2",6,"Ranunculus repens",0.666666666666667,0.0553386100422964,0.397392575802623,2.31058095402861,"Gorbea_2021_2_6",11,12,10
"534",534,"Gorbea",2021,"2",6,"Taraxacum sp.",0.0833333333333333,0,0.713054273070455,-0.720458518568334,"Gorbea_2021_2_6",1,12,10
"535",535,"Gorbea",2021,"2",6,"Trifolium repens",0.0833333333333333,0.0170249764276336,0.81895740321996,-0.333228682320885,"Gorbea_2021_2_6",1,12,10
"536",536,"Gorbea",2021,"2",6,"Veronica officinalis",0.0833333333333333,0,0.713054273070455,-0.726500243662135,"Gorbea_2021_2_6",1,12,10
"537",537,"Gorbea",2021,"3",1,"Lathyrus linifolius",0.75,1,0.598429860057798,0.292123466737745,"Gorbea_2021_3_1",9,4,3
"538",538,"Gorbea",2021,"3",1,"Potentilla montana",0.25,1,0.5,0.684684455119312,"Gorbea_2021_3_1",1,4,3
"539",539,"Gorbea",2021,"3",1,"Scilla verna",0.25,0,1,-0.8741776782862,"Gorbea_2021_3_1",1,4,3
"540",540,"Gorbea",2021,"3",2,"Lathyrus linifolius",0.333333333333333,NA,NA,-1.00191877375032,"Gorbea_2021_3_2",1,NA,NA
"541",541,"Gorbea",2021,"3",2,"Scilla verna",0.666666666666667,NA,NA,-0.913933112783925,"Gorbea_2021_3_2",2,NA,NA
"542",542,"Gorbea",2021,"3",3,"Bellis perennis",0.428571428571429,0.205128205128205,0.421570550852573,0.525248709784981,"Gorbea_2021_3_3",4,7,5
"543",543,"Gorbea",2021,"3",3,"Lathyrus linifolius",0.142857142857143,0,1,-1.22442069114697,"Gorbea_2021_3_3",2,7,5
"544",544,"Gorbea",2021,"3",3,"Potentilla erecta",0.285714285714286,0.380090497737557,0.204283105208348,0.96587272805024,"Gorbea_2021_3_3",7,7,5
"545",545,"Gorbea",2021,"3",3,"Potentilla montana",0.571428571428571,0.461538461538462,0.0999235437404085,0.611067839239348,"Gorbea_2021_3_3",8,7,5
"546",546,"Gorbea",2021,"3",3,"Ranunculus repens",0.142857142857143,0.205128205128205,0.186210703646724,1.22811023661378,"Gorbea_2021_3_3",2,7,5
"547",547,"Gorbea",2021,"3",4,"Bellis perennis",0.571428571428571,0.142901330034024,0.183094904901248,0.645408356087758,"Gorbea_2021_3_4",12,7,6
"548",548,"Gorbea",2021,"3",4,"Lathyrus linifolius",0.142857142857143,0,1,-0.924277508530878,"Gorbea_2021_3_4",2,7,6
"549",549,"Gorbea",2021,"3",4,"Pilosella officinarum",0.142857142857143,0.0935192780968006,0.840216267316361,-1.20899924980464,"Gorbea_2021_3_4",2,7,6
"550",550,"Gorbea",2021,"3",4,"Potentilla erecta",0.142857142857143,0.0528301886792453,0.25,0.270136569673518,"Gorbea_2021_3_4",1,7,6
"551",551,"Gorbea",2021,"3",4,"Potentilla montana",0.142857142857143,0.113207547169811,0.588728727926402,0.149094132158073,"Gorbea_2021_3_4",3,7,6
"552",552,"Gorbea",2021,"3",4,"Ranunculus repens",0.714285714285714,0.14477503628447,0.311755324300946,1.52357380234329,"Gorbea_2021_3_4",21,7,6
"553",553,"Gorbea",2021,"3",5,"Bellis perennis",0.363636363636364,0.204499528492523,0.624667711559024,0.881019281378313,"Gorbea_2021_3_5",9,11,12
"554",554,"Gorbea",2021,"3",5,"Helianthemum nummularium",0.0909090909090909,0.0491452991452991,0,0.0999339055663598,"Gorbea_2021_3_5",1,11,12
"555",555,"Gorbea",2021,"3",5,"Hippocrepis comosa",0.0909090909090909,0,1,-1.01052182978023,"Gorbea_2021_3_5",1,11,12
"556",556,"Gorbea",2021,"3",5,"Lathyrus linifolius",0.0909090909090909,0,0.61223806496151,-0.934832579102389,"Gorbea_2021_3_5",1,11,12
"557",557,"Gorbea",2021,"3",5,"Lotus corniculatus",0.0909090909090909,0.0491452991452991,0,0.0470859831381746,"Gorbea_2021_3_5",1,11,12
"558",558,"Gorbea",2021,"3",5,"Pedicularis sylvatica subsp. sylvatica",0.0909090909090909,0,0.830318212662808,-1.03650894825892,"Gorbea_2021_3_5",2,11,12
"559",559,"Gorbea",2021,"3",5,"Pilosella officinarum",0.0909090909090909,0.0491452991452991,0,-0.157157158619016,"Gorbea_2021_3_5",1,11,12
"560",560,"Gorbea",2021,"3",5,"Potentilla erecta",0.272727272727273,0.118728246842126,0,0.892077347562196,"Gorbea_2021_3_5",3,11,12
"561",561,"Gorbea",2021,"3",5,"Potentilla montana",0.0909090909090909,0.0475154550434306,0.313179096400337,-0.717315663284378,"Gorbea_2021_3_5",1,11,12
"562",562,"Gorbea",2021,"3",5,"Ranunculus repens",0.545454545454545,0.501345352462918,0.347826434259483,1.41188628135385,"Gorbea_2021_3_5",20,11,12
"563",563,"Gorbea",2021,"3",5,"Thymus praecox subsp. polytrichus",0.0909090909090909,0.0491452991452991,0,-0.00221302889482736,"Gorbea_2021_3_5",1,11,12
"564",564,"Gorbea",2021,"3",5,"Vicia pyrenaica",0.0909090909090909,0,1,-0.882846545786952,"Gorbea_2021_3_5",1,11,12
"565",565,"Gorbea",2021,"3",6,"Bellis perennis",0.333333333333333,0.119487908961593,0.439845382108605,0.536860210206845,"Gorbea_2021_3_6",12,15,10
"566",566,"Gorbea",2021,"3",6,"Helianthemum nummularium",0.0666666666666667,0.0493537015276146,0.583710336134201,0.288213522634788,"Gorbea_2021_3_6",1,15,10
"567",567,"Gorbea",2021,"3",6,"Lotus corniculatus",0.0666666666666667,0,1,-1.11815721427374,"Gorbea_2021_3_6",1,15,10
"568",568,"Gorbea",2021,"3",6,"Medicago lupulina",0.0666666666666667,0.0638228590035819,0.583710336134201,-0.680510695756158,"Gorbea_2021_3_6",1,15,10
"569",569,"Gorbea",2021,"3",6,"Potentilla erecta",0.0666666666666667,0,1,-0.901846421681236,"Gorbea_2021_3_6",1,15,10
"570",570,"Gorbea",2021,"3",6,"Potentilla montana",0.0666666666666667,0.0504504504504505,0,-0.0190548926156146,"Gorbea_2021_3_6",1,15,10
"571",571,"Gorbea",2021,"3",6,"Prunella grandiflora",0.2,0,0.861104790314909,-0.0636100379453055,"Gorbea_2021_3_6",3,15,10
"572",572,"Gorbea",2021,"3",6,"Ranunculus repens",0.333333333333333,0.129202373104812,0.434531006119433,0.817094347194635,"Gorbea_2021_3_6",13,15,10
"573",573,"Gorbea",2021,"3",6,"Thymus praecox subsp. polytrichus",0.0666666666666667,0.0638228590035819,0.583710336134201,-0.776336063661328,"Gorbea_2021_3_6",1,15,10
"574",574,"Gorbea",2021,"3",6,"Trifolium repens",0.133333333333333,0,0.861104790314909,0.106406987799419,"Gorbea_2021_3_6",3,15,10
"575",575,"Gorbea",2021,"3",7,"Bellis perennis",0.0769230769230769,0,1,-0.939016894987252,"Gorbea_2021_3_7",1,13,10
"576",576,"Gorbea",2021,"3",7,"Helianthemum nummularium",0.153846153846154,0.0590909090909091,0.366014999711538,-0.130830632696817,"Gorbea_2021_3_7",2,13,10
"577",577,"Gorbea",2021,"3",7,"Lotus corniculatus",0.307692307692308,0.0286764705882353,0.921598681303117,-0.341516728841602,"Gorbea_2021_3_7",8,13,10
"578",578,"Gorbea",2021,"3",7,"Pilosella officinarum",0.230769230769231,0.05,0.392555386676547,0.917932626461655,"Gorbea_2021_3_7",3,13,10
"579",579,"Gorbea",2021,"3",7,"Potentilla erecta",0.0769230769230769,0.0609375,0.355332320059283,0.319741887422107,"Gorbea_2021_3_7",3,13,10
"580",580,"Gorbea",2021,"3",7,"Prunella grandiflora",0.307692307692308,0.0672413793103448,0.615076288544517,0.31427797118148,"Gorbea_2021_3_7",5,13,10
"581",581,"Gorbea",2021,"3",7,"Ranunculus ficaria",0.0769230769230769,0.040625,0,0.150591335659927,"Gorbea_2021_3_7",1,13,10
"582",582,"Gorbea",2021,"3",7,"Ranunculus repens",0.153846153846154,0.0722222222222222,0.286397978252132,1.04360441015844,"Gorbea_2021_3_7",4,13,10
"583",583,"Gorbea",2021,"3",7,"Trifolium pratense",0.153846153846154,0.0464285714285714,0.822333839970358,-0.695540228368925,"Gorbea_2021_3_7",3,13,10
"584",584,"Gorbea",2021,"3",7,"Trifolium repens",0.153846153846154,0.0414893617021277,0.483007499855769,0.0113305771888833,"Gorbea_2021_3_7",2,13,10
"585",585,"Gorbea",2021,"1",1,"Bellis perennis",0.166666666666667,0.116883116883117,0.287585625783956,-0.322465507427062,"Gorbea_2021_1_1",1,6,4
"586",586,"Gorbea",2021,"1",1,"Helleborus viridis subsp. occidentalis",0.333333333333333,0.122448979591837,0.801315421306442,-0.430170860716871,"Gorbea_2021_1_1",4,6,4
"587",587,"Gorbea",2021,"1",1,"Ranunculus ficaria",0.166666666666667,0.111801242236025,0,-0.229988201851953,"Gorbea_2021_1_1",1,6,4
"588",588,"Gorbea",2021,"1",1,"Taraxacum sp.",0.833333333333333,0.428571428571429,0.465296583657709,1.75568417233476,"Gorbea_2021_1_1",14,6,4
"589",589,"Gorbea",2021,"1",2,"Bellis perennis",0.125,0,1,-1.69970313347396,"Gorbea_2021_1_2",1,8,3
"590",590,"Gorbea",2021,"1",2,"Helleborus viridis subsp. occidentalis",0.25,0.25,0.171855509242725,-0.53693693999346,"Gorbea_2021_1_2",3,8,3
"591",591,"Gorbea",2021,"1",2,"Taraxacum sp.",0.75,1.75,0.448942628532088,0.33045033597846,"Gorbea_2021_1_2",21,8,3
"592",592,"Gorbea",2021,"1",3,"Bellis perennis",0.363636363636364,0.2,0.817614504527742,0.239922183376947,"Gorbea_2021_1_3",6,11,7
"593",593,"Gorbea",2021,"1",3,"Erysimum gorbeanum",0.0909090909090909,0,1,-0.987234667549976,"Gorbea_2021_1_3",1,11,7
"594",594,"Gorbea",2021,"1",3,"Hutchinsia alpina",0.0909090909090909,0.2,0.744041975190184,0.20934716498531,"Gorbea_2021_1_3",1,11,7
"595",595,"Gorbea",2021,"1",3,"Primula elatior",0.0909090909090909,0,1,-0.967540880834485,"Gorbea_2021_1_3",1,11,7
"596",596,"Gorbea",2021,"1",3,"Scilla verna",0.181818181818182,0.2,0.661412384802437,0.0547417271116989,"Gorbea_2021_1_3",2,11,7
"597",597,"Gorbea",2021,"1",3,"Taraxacum sp.",0.363636363636364,0.4,0.742106089788094,0.708229885956638,"Gorbea_2021_1_3",19,11,7
"598",598,"Gorbea",2021,"1",3,"Viola riviniana",0.0909090909090909,0,1,-1.23566402612893,"Gorbea_2021_1_3",1,11,7
"599",599,"Gorbea",2021,"1",4,"Bellis perennis",0.285714285714286,0,0.882418602747934,0.141696942980558,"Gorbea_2021_1_4",11,21,8
"600",600,"Gorbea",2021,"1",4,"Erinus alpinus",0.0476190476190476,0.5,0.61223806496151,-0.681241881390343,"Gorbea_2021_1_4",1,21,8
"601",601,"Gorbea",2021,"1",4,"Erysimum gorbeanum",0.19047619047619,0,0.794596140550623,-0.41869597730063,"Gorbea_2021_1_4",4,21,8
"602",602,"Gorbea",2021,"1",4,"Ranunculus repens",0.0476190476190476,0,1,-1.49120052196588,"Gorbea_2021_1_4",1,21,8
"603",603,"Gorbea",2021,"1",4,"Scilla verna",0.0952380952380952,0,1,-1.62665751559448,"Gorbea_2021_1_4",2,21,8
"604",604,"Gorbea",2021,"1",4,"Taraxacum sp.",0.142857142857143,0,0.951209898161251,-0.520300883828869,"Gorbea_2021_1_4",19,21,8
"605",605,"Gorbea",2021,"1",4,"Veronica sp.",0.0952380952380952,0.5,0.770122640636591,-0.553279896558936,"Gorbea_2021_1_4",2,21,8
"606",606,"Gorbea",2021,"1",4,"Vicia pyrenaica",0.285714285714286,0.5,0.92175406751767,-0.15060483445046,"Gorbea_2021_1_4",13,21,8
"607",607,"Gorbea",2021,"1",5,"Bellis perennis",0.4,0.0532128514056225,0.839192320566233,0.436255210014256,"Gorbea_2021_1_5",57,10,6
"608",608,"Gorbea",2021,"1",5,"Erysimum gorbeanum",0.1,0.0342422320862397,0.554881260846844,0.292780439605116,"Gorbea_2021_1_5",1,10,6
"609",609,"Gorbea",2021,"1",5,"Geranium robertianum",0.1,0.0342422320862397,0.554881260846844,0.196700814896283,"Gorbea_2021_1_5",1,10,6
"610",610,"Gorbea",2021,"1",5,"Ranunculus repens",0.3,0.0813253012048193,0.67843203684397,1.22973249263679,"Gorbea_2021_1_5",5,10,6
"611",611,"Gorbea",2021,"1",5,"Taraxacum sp.",0.4,0.0464716006884682,0.39962639055175,1.27951770191774,"Gorbea_2021_1_5",8,10,6
"612",612,"Gorbea",2021,"1",5,"Vicia pyrenaica",0.3,0.0867469879518072,0.929897393409009,0.0914817738322393,"Gorbea_2021_1_5",13,10,6
"613",613,"Gorbea",2021,"1",6,"Bellis perennis",0.454545454545455,0.787256820909887,0.638274081760172,0.757761899567522,"Gorbea_2021_1_6",55,11,8
"614",614,"Gorbea",2021,"1",6,"Geranium robertianum",0.0909090909090909,0,1,-1.10326772637807,"Gorbea_2021_1_6",1,11,8
"615",615,"Gorbea",2021,"1",6,"Hutchinsia alpina",0.0909090909090909,0.0303564168586529,0,-0.14399134743778,"Gorbea_2021_1_6",1,11,8
"616",616,"Gorbea",2021,"1",6,"Medicago lupulina",0.0909090909090909,0.0303564168586529,0,-0.263994832408875,"Gorbea_2021_1_6",1,11,8
"617",617,"Gorbea",2021,"1",6,"Pilosella officinarum",0.0909090909090909,0.0602852785502826,0.199807071848241,-0.250682754574358,"Gorbea_2021_1_6",2,11,8
"618",618,"Gorbea",2021,"1",6,"Ranunculus repens",0.454545454545455,0.083756440566036,0.571558477032176,-0.378693379881937,"Gorbea_2021_1_6",7,11,8
"619",619,"Gorbea",2021,"1",6,"Taraxacum sp.",0.272727272727273,0.0838827040188803,0.506638454465049,0.0889244960067577,"Gorbea_2021_1_6",4,11,8
"620",620,"Gorbea",2021,"1",6,"Vicia pyrenaica",0.181818181818182,0,1,-1.11157415024754,"Gorbea_2021_1_6",13,11,8
"621",621,"Gorbea",2021,"5",2,"Pedicularis sylvatica subsp. sylvatica",0.333333333333333,NA,1,-1.0537387534651,"Gorbea_2021_5_2",2,NA,NA
"622",622,"Gorbea",2021,"5",2,"Scilla verna",0.666666666666667,NA,1,-0.928619775299318,"Gorbea_2021_5_2",13,NA,NA
"623",623,"Gorbea",2021,"5",3,"Pedicularis sylvatica subsp. sylvatica",0.142857142857143,0,1,-0.645808762772594,"Gorbea_2021_5_3",1,7,5
"624",624,"Gorbea",2021,"5",3,"Polygala vulgaris",0.142857142857143,0,1,-0.759918401001389,"Gorbea_2021_5_3",1,7,5
"625",625,"Gorbea",2021,"5",3,"Potentilla erecta",0.428571428571429,1,0.5,0.435746125490323,"Gorbea_2021_5_3",3,7,5
"626",626,"Gorbea",2021,"5",3,"Ranunculus repens",0.428571428571429,1,0.5,0.333827517500896,"Gorbea_2021_5_3",3,7,5
"627",627,"Gorbea",2021,"5",3,"Scilla verna",0.142857142857143,0,1,-0.696578141496578,"Gorbea_2021_5_3",4,7,5
"628",628,"Gorbea",2021,"5",4,"Pedicularis sylvatica subsp. sylvatica",0.25,0,1,-1.02762508473514,"Gorbea_2021_5_4",1,4,5
"629",629,"Gorbea",2021,"5",4,"Potentilla erecta",0.5,0.3,0,-1.15698947432422,"Gorbea_2021_5_4",2,4,5
"630",630,"Gorbea",2021,"5",4,"Ranunculus repens",0.5,0.9,0.357524458920352,-1.38391806666046,"Gorbea_2021_5_4",6,4,5
"631",631,"Gorbea",2021,"5",4,"Scilla verna",0.25,0,1,-0.987767675439823,"Gorbea_2021_5_4",3,4,5
"632",632,"Gorbea",2021,"5",4,"Scorzonera humilis",0.5,0.3,0,-1.24351828193128,"Gorbea_2021_5_4",2,4,5
"633",633,"Gorbea",2021,"5",5,"Bellis perennis",0.5,1.84615384615385,0.853313819651866,-0.202292309677451,"Gorbea_2021_5_5",22,8,4
"634",634,"Gorbea",2021,"5",5,"Myosotis lamottiana",0.125,0.153846153846154,0,0.0692688105075445,"Gorbea_2021_5_5",1,8,4
"635",635,"Gorbea",2021,"5",5,"Ranunculus repens",0.25,0,1,-1.12949862979389,"Gorbea_2021_5_5",2,8,4
"636",636,"Gorbea",2021,"5",5,"Taraxacum sp.",0.25,0,1,-1.0636168683494,"Gorbea_2021_5_5",5,8,4
